Date,UL
2010-01-22,30.92
2010-01-25,31.049999
2010-01-26,30.9
2010-01-27,30.91
2010-01-28,30.790001
2010-01-29,30.52
2010-02-01,30.540001
2010-02-02,31.209999
2010-02-03,30.870001000000002
2010-02-04,29.379998999999998
2010-02-05,28.84
2010-02-08,28.84
2010-02-09,29.16
2010-02-10,29.02
2010-02-11,29.27
2010-02-12,29.33
2010-02-16,29.49
2010-02-17,29.59
2010-02-18,29.83
2010-02-19,30.030001000000002
2010-02-22,29.91
2010-02-23,29.780001000000002
2010-02-24,29.969998999999998
2010-02-25,29.629998999999998
2010-02-26,29.440001000000002
2010-03-01,29.57
2010-03-02,29.73
2010-03-03,30.02
2010-03-04,29.98
2010-03-05,30.299999
2010-03-08,30.02
2010-03-09,29.92
2010-03-10,29.84
2010-03-11,29.77
2010-03-12,29.870001000000002
2010-03-15,29.559998999999998
2010-03-16,29.84
2010-03-17,29.860001
2010-03-18,29.76
2010-03-19,29.42
2010-03-22,29.360001
2010-03-23,29.040001
2010-03-24,28.67
2010-03-25,28.66
2010-03-26,28.25
2010-03-29,28.42
2010-03-30,28.950001
2010-03-31,29.280001000000002
2010-04-01,30.200001
2010-04-05,30.02
2010-04-06,29.93
2010-04-07,30.02
2010-04-08,30.0
2010-04-09,30.18
2010-04-12,30.23
2010-04-13,30.309998999999998
2010-04-14,30.4
2010-04-15,30.139999
2010-04-16,29.9
2010-04-19,29.700001
2010-04-20,29.74
2010-04-21,30.059998999999998
2010-04-22,30.33
2010-04-23,30.43
2010-04-26,30.57
2010-04-27,29.67
2010-04-28,29.280001000000002
2010-04-29,30.440001000000002
2010-04-30,30.1
2010-05-03,30.190001000000002
2010-05-04,29.43
2010-05-05,29.139999
2010-05-06,27.969998999999998
2010-05-07,27.209999
2010-05-10,28.549999
2010-05-11,28.559998999999998
2010-05-12,28.290001
2010-05-13,28.030001000000002
2010-05-14,27.6
2010-05-17,27.469998999999998
2010-05-18,26.93
2010-05-19,27.280001000000002
2010-05-20,26.76
2010-05-21,26.889999
2010-05-24,26.450001
2010-05-25,26.200001
2010-05-26,25.799999
2010-05-27,27.25
2010-05-28,27.040001
2010-06-01,27.07
2010-06-02,27.790001
2010-06-03,27.93
2010-06-04,27.09
2010-06-07,26.870001000000002
2010-06-08,27.219998999999998
2010-06-09,27.32
2010-06-10,28.15
2010-06-11,27.83
2010-06-14,28.42
2010-06-15,28.790001
2010-06-16,28.459999
2010-06-17,28.59
2010-06-18,28.09
2010-06-21,28.15
2010-06-22,27.93
2010-06-23,27.98
2010-06-24,27.48
2010-06-25,27.33
2010-06-28,27.469998999999998
2010-06-29,26.92
2010-06-30,26.73
2010-07-01,26.879998999999998
2010-07-02,26.620001000000002
2010-07-06,27.190001000000002
2010-07-07,27.74
2010-07-08,28.0
2010-07-09,28.049999
2010-07-12,27.98
2010-07-13,28.860001
2010-07-14,29.08
2010-07-15,29.48
2010-07-16,28.860001
2010-07-19,29.01
2010-07-20,29.25
2010-07-21,29.129998999999998
2010-07-22,29.82
2010-07-23,30.26
2010-07-26,30.030001000000002
2010-07-27,29.5
2010-07-28,29.23
2010-07-29,28.51
2010-07-30,28.629998999999998
2010-08-02,28.99
2010-08-03,28.92
2010-08-04,29.33
2010-08-05,27.91
2010-08-06,27.34
2010-08-09,27.42
2010-08-10,27.700001
2010-08-11,26.780001000000002
2010-08-12,27.040001
2010-08-13,26.66
2010-08-16,26.799999
2010-08-17,26.959999
2010-08-18,27.290001
2010-08-19,26.700001
2010-08-20,26.59
2010-08-23,26.370001000000002
2010-08-24,26.209999
2010-08-25,26.469998999999998
2010-08-26,26.84
2010-08-27,26.92
2010-08-30,26.43
2010-08-31,26.559998999999998
2010-09-01,27.139999
2010-09-02,27.1
2010-09-03,27.15
2010-09-07,26.780001000000002
2010-09-08,27.16
2010-09-09,27.42
2010-09-10,27.389999
2010-09-13,27.4
2010-09-14,27.77
2010-09-15,27.950001
2010-09-16,27.92
2010-09-17,27.440001000000002
2010-09-20,28.18
2010-09-21,28.299999
2010-09-22,28.35
2010-09-23,28.09
2010-09-24,28.559998999999998
2010-09-27,28.860001
2010-09-28,29.200001
2010-09-29,29.200001
2010-09-30,29.1
2010-10-01,29.24
2010-10-04,29.030001000000002
2010-10-05,29.4
2010-10-06,29.469998999999998
2010-10-07,29.4
2010-10-08,29.110001
2010-10-11,28.780001000000002
2010-10-12,28.67
2010-10-13,28.99
2010-10-14,29.360001
2010-10-15,29.219998999999998
2010-10-18,29.030001000000002
2010-10-19,28.27
2010-10-20,28.559998999999998
2010-10-21,29.209999
2010-10-22,29.17
2010-10-25,29.299999
2010-10-26,28.879998999999998
2010-10-27,28.530001000000002
2010-10-28,28.860001
2010-10-29,29.02
2010-11-01,28.940001000000002
2010-11-02,29.370001000000002
2010-11-03,29.35
2010-11-04,31.23
2010-11-05,31.120001000000002
2010-11-08,30.91
2010-11-09,30.18
2010-11-10,30.26
2010-11-11,30.16
2010-11-12,29.870001000000002
2010-11-15,29.780001000000002
2010-11-16,29.280001000000002
2010-11-17,29.42
2010-11-18,30.17
2010-11-19,30.290001
2010-11-22,30.07
2010-11-23,29.1
2010-11-24,29.290001
2010-11-26,28.83
2010-11-29,28.41
2010-11-30,27.959999
2010-12-01,28.43
2010-12-02,28.98
2010-12-03,29.360001
2010-12-06,29.43
2010-12-07,30.07
2010-12-08,30.040001
2010-12-09,30.16
2010-12-10,30.07
2010-12-13,30.530001000000002
2010-12-14,30.74
2010-12-15,30.5
2010-12-16,30.75
2010-12-17,30.700001
2010-12-20,30.700001
2010-12-21,30.74
2010-12-22,30.610001
2010-12-23,30.76
2010-12-27,30.809998999999998
2010-12-28,30.799999
2010-12-29,30.950001
2010-12-30,30.870001000000002
2010-12-31,30.879998999999998
2011-01-03,31.030001000000002
2011-01-04,30.92
2011-01-05,30.52
2011-01-06,30.09
2011-01-07,29.76
2011-01-10,29.66
2011-01-11,29.77
2011-01-12,30.02
2011-01-13,29.99
2011-01-14,30.190001000000002
2011-01-18,30.16
2011-01-19,30.27
2011-01-20,30.110001
2011-01-21,30.59
2011-01-24,30.74
2011-01-25,29.879998999999998
2011-01-26,29.74
2011-01-27,29.610001
2011-01-28,28.950001
2011-01-31,29.01
2011-02-01,29.459999
2011-02-02,29.950001
2011-02-03,29.74
2011-02-04,29.58
2011-02-07,29.68
2011-02-08,29.58
2011-02-09,29.49
2011-02-10,29.32
2011-02-11,28.950001
2011-02-14,28.91
2011-02-15,28.889999
2011-02-16,29.0
2011-02-17,29.219998999999998
2011-02-18,29.559998999999998
2011-02-22,29.4
2011-02-23,29.370001000000002
2011-02-24,29.290001
2011-02-25,29.65
2011-02-28,29.700001
2011-03-01,29.58
2011-03-02,29.620001000000002
2011-03-03,29.77
2011-03-04,29.84
2011-03-07,29.719998999999998
2011-03-08,29.690001000000002
2011-03-09,29.969998999999998
2011-03-10,29.65
2011-03-11,29.82
2011-03-14,29.67
2011-03-15,29.09
2011-03-16,28.65
2011-03-17,28.940001000000002
2011-03-18,29.469998999999998
2011-03-21,29.950001
2011-03-22,29.540001
2011-03-23,29.790001
2011-03-24,30.120001000000002
2011-03-25,30.17
2011-03-28,30.299999
2011-03-29,30.389999
2011-03-30,30.51
2011-03-31,30.620001000000002
2011-04-01,30.66
2011-04-04,30.59
2011-04-05,30.790001
2011-04-06,31.02
2011-04-07,31.01
2011-04-08,31.1
2011-04-11,31.32
2011-04-12,31.120001000000002
2011-04-13,31.33
2011-04-14,31.780001000000002
2011-04-15,32.139998999999996
2011-04-18,31.4
2011-04-19,31.950001
2011-04-20,32.18
2011-04-21,32.509997999999996
2011-04-25,32.400002
2011-04-26,32.720001
2011-04-27,32.860001000000004
2011-04-28,32.529999
2011-04-29,32.57
2011-05-02,32.720001
2011-05-03,32.790001000000004
2011-05-04,32.630001
2011-05-05,32.009997999999996
2011-05-06,32.25
2011-05-09,32.330002
2011-05-10,32.959998999999996
2011-05-11,32.34
2011-05-12,32.650002
2011-05-13,32.220001
2011-05-16,32.040001000000004
2011-05-17,32.130001
2011-05-18,32.220001
2011-05-19,32.52
2011-05-20,32.0
2011-05-23,31.549999
2011-05-24,31.52
2011-05-25,31.65
2011-05-26,31.860001
2011-05-27,31.969998999999998
2011-05-31,32.59
2011-06-01,32.200001
2011-06-02,32.25
2011-06-03,32.400002
2011-06-06,32.189999
2011-06-07,32.5
2011-06-08,32.209998999999996
2011-06-09,32.240002000000004
2011-06-10,31.540001
2011-06-13,31.75
2011-06-14,32.060001
2011-06-15,31.26
2011-06-16,31.35
2011-06-17,31.66
2011-06-20,31.73
2011-06-21,31.969998999999998
2011-06-22,31.84
2011-06-23,31.4
2011-06-24,31.57
2011-06-27,31.879998999999998
2011-06-28,32.09
2011-06-29,32.209998999999996
2011-06-30,32.389998999999996
2011-07-01,32.580002
2011-07-05,32.799999
2011-07-06,32.759997999999996
2011-07-07,33.150002
2011-07-08,33.139998999999996
2011-07-11,32.32
2011-07-12,31.969998999999998
2011-07-13,32.080002
2011-07-14,32.07
2011-07-15,32.049999
2011-07-18,31.700001
2011-07-19,31.889999
2011-07-20,32.150002
2011-07-21,32.650002
2011-07-22,32.849998
2011-07-25,32.630001
2011-07-26,32.669998
2011-07-27,32.150002
2011-07-28,32.259997999999996
2011-07-29,32.060001
2011-08-01,31.809998999999998
2011-08-02,31.43
2011-08-03,31.610001
2011-08-04,31.74
2011-08-05,32.830002
2011-08-08,30.959999
2011-08-09,31.98
2011-08-10,30.530001000000002
2011-08-11,31.66
2011-08-12,32.900002
2011-08-15,33.610001000000004
2011-08-16,33.619999
2011-08-17,34.299999
2011-08-18,33.639998999999996
2011-08-19,33.049999
2011-08-22,33.470001
2011-08-23,34.16
2011-08-24,33.779999
2011-08-25,32.869999
2011-08-26,33.240002000000004
2011-08-29,33.450001
2011-08-30,33.310001
2011-08-31,33.740002000000004
2011-09-01,33.68
2011-09-02,33.209998999999996
2011-09-06,32.669998
2011-09-07,33.029999
2011-09-08,32.259997999999996
2011-09-09,31.6
2011-09-12,31.129998999999998
2011-09-13,30.77
2011-09-14,31.33
2011-09-15,31.309998999999998
2011-09-16,31.379998999999998
2011-09-19,30.959999
2011-09-20,31.200001
2011-09-21,30.549999
2011-09-22,30.27
2011-09-23,30.75
2011-09-26,31.15
2011-09-27,31.35
2011-09-28,31.030001000000002
2011-09-29,31.74
2011-09-30,31.190001000000002
2011-10-03,30.559998999999998
2011-10-04,31.129998999999998
2011-10-05,31.110001
2011-10-06,31.85
2011-10-07,31.43
2011-10-10,31.780001000000002
2011-10-11,31.870001000000002
2011-10-12,32.150002
2011-10-13,32.68
2011-10-14,33.48
2011-10-17,32.75
2011-10-18,32.93
2011-10-19,32.639998999999996
2011-10-20,32.720001
2011-10-21,33.509997999999996
2011-10-24,33.619999
2011-10-25,33.200001
2011-10-26,33.669998
2011-10-27,33.93
2011-10-28,34.16
2011-10-31,33.650002
2011-11-01,32.939999
2011-11-02,33.09
2011-11-03,33.27
2011-11-04,33.220001
2011-11-07,33.560001
2011-11-08,33.950001
2011-11-09,32.18
2011-11-10,32.540001000000004
2011-11-11,33.310001
2011-11-14,32.790001000000004
2011-11-15,32.740002000000004
2011-11-16,32.470001
2011-11-17,32.279999
2011-11-18,32.169998
2011-11-21,31.790001
2011-11-22,32.349998
2011-11-23,31.219998999999998
2011-11-25,31.139999
2011-11-28,32.009997999999996
2011-11-29,32.669998
2011-11-30,33.630001
2011-12-01,33.139998999999996
2011-12-02,32.66
2011-12-05,32.950001
2011-12-06,33.16
2011-12-07,33.5
2011-12-08,33.07
2011-12-09,33.450001
2011-12-12,33.0
2011-12-13,32.59
2011-12-14,32.380001
2011-12-15,32.450001
2011-12-16,32.02
2011-12-19,32.43
2011-12-20,32.84
2011-12-21,32.950001
2011-12-22,33.080002
2011-12-23,33.34
2011-12-27,33.43
2011-12-28,33.09
2011-12-29,33.580002
2011-12-30,33.52
2012-01-03,34.02
2012-01-04,33.740002000000004
2012-01-05,33.639998999999996
2012-01-06,32.560001
2012-01-09,33.040001000000004
2012-01-10,33.330002
2012-01-11,32.07
2012-01-12,32.119999
2012-01-13,31.5
2012-01-17,31.6
2012-01-18,32.0
2012-01-19,31.76
2012-01-20,32.029999
2012-01-23,32.139998999999996
2012-01-24,32.040001000000004
2012-01-25,32.459998999999996
2012-01-26,32.540001000000004
2012-01-27,32.619999
2012-01-30,32.560001
2012-01-31,32.389998999999996
2012-02-01,33.029999
2012-02-02,31.85
2012-02-03,32.23
2012-02-06,32.060001
2012-02-07,32.57
2012-02-08,32.209998999999996
2012-02-09,32.599998
2012-02-10,32.43
2012-02-13,32.790001000000004
2012-02-14,32.77
2012-02-15,32.240002000000004
2012-02-16,32.889998999999996
2012-02-17,32.75
2012-02-21,32.830002
2012-02-22,32.779999
2012-02-23,33.07
2012-02-24,32.66
2012-02-27,32.52
2012-02-28,32.599998
2012-02-29,32.470001
2012-03-01,33.049999
2012-03-02,32.299999
2012-03-05,32.669998
2012-03-06,31.91
2012-03-07,32.299999
2012-03-08,32.669998
2012-03-09,32.599998
2012-03-12,32.990002000000004
2012-03-13,33.25
2012-03-14,32.950001
2012-03-15,33.049999
2012-03-16,33.130001
2012-03-19,33.290001000000004
2012-03-20,32.790001000000004
2012-03-21,32.73
2012-03-22,32.639998999999996
2012-03-23,32.720001
2012-03-26,33.169998
2012-03-27,33.040001000000004
2012-03-28,32.709998999999996
2012-03-29,32.700001
2012-03-30,33.049999
2012-04-02,33.73
2012-04-03,33.34
2012-04-04,32.939999
2012-04-05,32.470001
2012-04-09,32.52
2012-04-10,31.98
2012-04-11,32.099998
2012-04-12,32.18
2012-04-13,31.99
2012-04-16,32.57
2012-04-17,32.970001
2012-04-18,33.139998999999996
2012-04-19,33.400002
2012-04-20,33.700001
2012-04-23,33.470001
2012-04-24,33.540001000000004
2012-04-25,33.689999
2012-04-26,34.740002000000004
2012-04-27,34.349998
2012-04-30,34.32
2012-05-01,34.43
2012-05-02,34.580002
2012-05-03,34.610001000000004
2012-05-04,34.09
2012-05-07,34.400002
2012-05-08,34.029999
2012-05-09,33.66
2012-05-10,33.509997999999996
2012-05-11,33.759997999999996
2012-05-14,33.439999
2012-05-15,33.119999
2012-05-16,32.59
2012-05-17,32.189999
2012-05-18,32.07
2012-05-21,32.34
2012-05-22,32.02
2012-05-23,31.93
2012-05-24,31.82
2012-05-25,31.879998999999998
2012-05-29,31.790001
2012-05-30,31.4
2012-05-31,31.58
2012-06-01,31.040001
2012-06-04,31.190001000000002
2012-06-05,31.16
2012-06-06,31.940001000000002
2012-06-07,31.84
2012-06-08,31.76
2012-06-11,31.629998999999998
2012-06-12,32.130001
2012-06-13,32.41
2012-06-14,32.700001
2012-06-15,32.689999
2012-06-18,32.82
2012-06-19,32.77
2012-06-20,32.57
2012-06-21,32.470001
2012-06-22,32.68
2012-06-25,32.27
2012-06-26,32.580002
2012-06-27,32.830002
2012-06-28,32.799999
2012-06-29,33.73
2012-07-02,34.07
2012-07-03,34.389998999999996
2012-07-05,33.810001
2012-07-06,33.669998
2012-07-09,33.490002000000004
2012-07-10,33.529999
2012-07-11,33.130001
2012-07-12,32.880001
2012-07-13,33.360001000000004
2012-07-16,33.450001
2012-07-17,33.689999
2012-07-18,34.07
2012-07-19,34.400002
2012-07-20,34.080002
2012-07-23,33.619999
2012-07-24,33.509997999999996
2012-07-25,33.310001
2012-07-26,35.400002
2012-07-27,35.560001
2012-07-30,35.720001
2012-07-31,35.810001
2012-08-01,35.93
2012-08-02,35.580002
2012-08-03,36.419998
2012-08-06,35.98
2012-08-07,36.009997999999996
2012-08-08,35.720001
2012-08-09,35.73
2012-08-10,35.810001
2012-08-13,35.84
2012-08-14,35.77
2012-08-15,35.740002000000004
2012-08-16,35.810001
2012-08-17,35.59
2012-08-20,35.720001
2012-08-21,35.790001000000004
2012-08-22,35.66
2012-08-23,35.619999
2012-08-24,35.82
2012-08-27,35.91
2012-08-28,35.98
2012-08-29,35.84
2012-08-30,35.759997999999996
2012-08-31,35.880001
2012-09-04,35.98
2012-09-05,36.009997999999996
2012-09-06,36.779999
2012-09-07,36.380001
2012-09-10,35.830002
2012-09-11,36.169998
2012-09-12,36.02
2012-09-13,36.48
2012-09-14,36.549999
2012-09-17,36.75
2012-09-18,37.09
2012-09-19,37.290001000000004
2012-09-20,37.189999
2012-09-21,37.139998999999996
2012-09-24,37.060001
2012-09-25,36.889998999999996
2012-09-26,36.720001
2012-09-27,36.91
2012-09-28,36.52
2012-10-01,36.68
2012-10-02,36.700001
2012-10-03,36.77
2012-10-04,37.189999
2012-10-05,37.470001
2012-10-08,37.5
2012-10-09,36.849998
2012-10-10,36.790001000000004
2012-10-11,36.93
2012-10-12,37.099998
2012-10-15,37.369999
2012-10-16,37.759997999999996
2012-10-17,38.009997999999996
2012-10-18,37.580002
2012-10-19,37.150002
2012-10-22,36.91
2012-10-23,36.110001000000004
2012-10-24,36.110001000000004
2012-10-25,37.029999
2012-10-26,37.040001000000004
2012-10-31,37.290001000000004
2012-11-01,37.400002
2012-11-02,37.310001
2012-11-05,37.290001000000004
2012-11-06,37.630001
2012-11-07,37.0
2012-11-08,36.75
2012-11-09,36.709998999999996
2012-11-12,36.82
2012-11-13,37.110001000000004
2012-11-14,36.860001000000004
2012-11-15,36.580002
2012-11-16,36.509997999999996
2012-11-19,37.16
2012-11-20,37.380001
2012-11-21,37.310001
2012-11-23,38.02
2012-11-26,38.130001
2012-11-27,38.139998999999996
2012-11-28,38.459998999999996
2012-11-29,38.790001000000004
2012-11-30,38.349998
2012-12-03,38.380001
2012-12-04,38.639998999999996
2012-12-05,38.689999
2012-12-06,38.400002
2012-12-07,38.709998999999996
2012-12-10,38.630001
2012-12-11,38.810001
2012-12-12,39.080002
2012-12-13,38.880001
2012-12-14,39.09
2012-12-17,39.139998999999996
2012-12-18,39.330002
2012-12-19,39.209998999999996
2012-12-20,39.369999
2012-12-21,38.849998
2012-12-24,38.740002000000004
2012-12-26,38.630001
2012-12-27,38.610001000000004
2012-12-28,38.299999
2012-12-31,38.720001
2013-01-02,39.009997999999996
2013-01-03,38.689999
2013-01-04,38.900002
2013-01-07,38.720001
2013-01-08,38.75
2013-01-09,38.380001
2013-01-10,38.73
2013-01-11,38.610001000000004
2013-01-14,38.459998999999996
2013-01-15,38.810001
2013-01-16,38.970001
2013-01-17,38.799999
2013-01-18,38.689999
2013-01-22,39.02
2013-01-23,40.049999
2013-01-24,39.810001
2013-01-25,40.16
2013-01-28,40.119999
2013-01-29,40.349998
2013-01-30,40.509997999999996
2013-01-31,40.689999
2013-02-01,40.950001
2013-02-04,40.189999
2013-02-05,40.619999
2013-02-06,39.91
2013-02-07,39.57
2013-02-08,39.650002
2013-02-11,39.52
2013-02-12,39.759997999999996
2013-02-13,39.57
2013-02-14,40.139998999999996
2013-02-15,39.790001000000004
2013-02-19,40.389998999999996
2013-02-20,40.400002
2013-02-21,39.91
2013-02-22,40.23
2013-02-25,39.27
2013-02-26,39.07
2013-02-27,39.75
2013-02-28,39.849998
2013-03-01,40.049999
2013-03-04,40.32
2013-03-05,40.57
2013-03-06,40.380001
2013-03-07,40.77
2013-03-08,40.889998999999996
2013-03-11,40.950001
2013-03-12,40.900002
2013-03-13,40.939999
2013-03-14,41.349998
2013-03-15,41.200001
2013-03-18,41.240002000000004
2013-03-19,41.529999
2013-03-20,41.73
2013-03-21,41.41
2013-03-22,42.029999
2013-03-25,41.880001
2013-03-26,41.790001000000004
2013-03-27,41.549999
2013-03-28,42.240002000000004
2013-04-01,42.200001
2013-04-02,42.610001000000004
2013-04-03,42.549999
2013-04-04,42.07
2013-04-05,41.919998
2013-04-08,41.990002000000004
2013-04-09,41.84
2013-04-10,42.540001000000004
2013-04-11,42.970001
2013-04-12,43.0
2013-04-15,42.540001000000004
2013-04-16,42.77
2013-04-17,42.099998
2013-04-18,42.200001
2013-04-19,42.470001
2013-04-22,42.330002
2013-04-23,43.18
2013-04-24,43.209998999999996
2013-04-25,42.470001
2013-04-26,42.68
2013-04-29,43.389998999999996
2013-04-30,43.32
2013-05-01,43.25
2013-05-02,43.150002
2013-05-03,43.439999
2013-05-06,43.240002000000004
2013-05-07,43.310001
2013-05-08,43.07
2013-05-09,42.490002000000004
2013-05-10,42.540001000000004
2013-05-13,42.619999
2013-05-14,43.07
2013-05-15,43.540001000000004
2013-05-16,43.25
2013-05-17,43.220001
2013-05-20,43.27
2013-05-21,43.259997999999996
2013-05-22,43.060001
2013-05-23,43.290001000000004
2013-05-24,43.23
2013-05-28,43.290001000000004
2013-05-29,42.939999
2013-05-30,42.810001
2013-05-31,42.009997999999996
2013-06-03,42.27
2013-06-04,42.200001
2013-06-05,41.419998
2013-06-06,41.59
2013-06-07,41.830002
2013-06-10,41.639998999999996
2013-06-11,41.349998
2013-06-12,41.459998999999996
2013-06-13,41.48
2013-06-14,41.220001
2013-06-17,41.68
2013-06-18,41.669998
2013-06-19,41.220001
2013-06-20,39.540001000000004
2013-06-21,39.549999
2013-06-24,39.0
2013-06-25,39.18
2013-06-26,39.790001000000004
2013-06-27,40.279999
2013-06-28,40.450001
2013-07-01,40.639998999999996
2013-07-02,40.580002
2013-07-03,40.52
2013-07-05,40.84
2013-07-08,40.990002000000004
2013-07-09,41.119999
2013-07-10,41.290001000000004
2013-07-11,42.509997999999996
2013-07-12,42.360001000000004
2013-07-15,42.669998
2013-07-16,42.459998999999996
2013-07-17,41.939999
2013-07-18,41.990002000000004
2013-07-19,42.099998
2013-07-22,41.959998999999996
2013-07-23,41.700001
2013-07-24,41.59
2013-07-25,41.23
2013-07-26,40.57
2013-07-29,40.580002
2013-07-30,40.549999
2013-07-31,40.630001
2013-08-01,41.119999
2013-08-02,41.380001
2013-08-05,41.470001
2013-08-06,41.119999
2013-08-07,40.07
2013-08-08,40.139998999999996
2013-08-09,40.310001
2013-08-12,40.189999
2013-08-13,40.509997999999996
2013-08-14,40.419998
2013-08-15,40.139998999999996
2013-08-16,40.150002
2013-08-19,40.009997999999996
2013-08-20,39.860001000000004
2013-08-21,39.310001
2013-08-22,39.43
2013-08-23,39.75
2013-08-26,39.639998999999996
2013-08-27,39.009997999999996
2013-08-28,38.650002
2013-08-29,38.369999
2013-08-30,38.18
2013-09-03,38.279999
2013-09-04,38.130001
2013-09-05,38.060001
2013-09-06,38.290001000000004
2013-09-09,38.490002000000004
2013-09-10,39.099998
2013-09-11,38.970001
2013-09-12,38.82
2013-09-13,39.290001000000004
2013-09-16,39.689999
2013-09-17,39.970001
2013-09-18,40.830002
2013-09-19,41.470001
2013-09-20,41.32
2013-09-23,41.119999
2013-09-24,40.389998999999996
2013-09-25,40.07
2013-09-26,40.299999
2013-09-27,39.66
2013-09-30,38.580002
2013-10-01,38.330002
2013-10-02,37.950001
2013-10-03,38.34
2013-10-04,38.130001
2013-10-07,38.16
2013-10-08,37.849998
2013-10-09,37.669998
2013-10-10,37.93
2013-10-11,38.209998999999996
2013-10-14,38.389998999999996
2013-10-15,38.439999
2013-10-16,38.509997999999996
2013-10-17,39.830002
2013-10-18,39.970001
2013-10-21,39.919998
2013-10-22,40.5
2013-10-23,40.400002
2013-10-24,40.689999
2013-10-25,40.360001000000004
2013-10-28,40.919998
2013-10-29,41.060001
2013-10-30,40.540001000000004
2013-10-31,40.59
2013-11-01,40.139998999999996
2013-11-04,40.669998
2013-11-05,40.77
2013-11-06,40.049999
2013-11-07,39.68
2013-11-08,39.650002
2013-11-11,39.799999
2013-11-12,39.759997999999996
2013-11-13,39.82
2013-11-14,39.849998
2013-11-15,39.98
2013-11-18,40.16
2013-11-19,40.220001
2013-11-20,40.23
2013-11-21,40.18
2013-11-22,40.080002
2013-11-25,40.43
2013-11-26,40.099998
2013-11-27,40.220001
2013-11-29,40.5
2013-12-02,40.009997999999996
2013-12-03,39.950001
2013-12-04,39.830002
2013-12-05,39.860001000000004
2013-12-06,40.66
2013-12-09,40.759997999999996
2013-12-10,40.490002000000004
2013-12-11,39.860001000000004
2013-12-12,39.200001
2013-12-13,39.130001
2013-12-16,39.389998999999996
2013-12-17,39.09
2013-12-18,39.529999
2013-12-19,39.619999
2013-12-20,39.91
2013-12-23,39.93
2013-12-24,40.25
2013-12-26,40.419998
2013-12-27,40.950001
2013-12-30,41.040001000000004
2013-12-31,41.200001
2014-01-02,40.310001
2014-01-03,40.259997999999996
2014-01-06,40.150002
2014-01-07,40.299999
2014-01-08,39.830002
2014-01-09,39.5
2014-01-10,39.740002000000004
2014-01-13,39.450001
2014-01-14,39.959998999999996
2014-01-15,39.419998
2014-01-16,40.099998
2014-01-17,39.830002
2014-01-21,41.130001
2014-01-22,41.709998999999996
2014-01-23,41.599998
2014-01-24,40.52
2014-01-27,40.360001000000004
2014-01-28,40.25
2014-01-29,39.529999
2014-01-30,39.150002
2014-01-31,38.610001000000004
2014-02-03,38.009997999999996
2014-02-04,38.189999
2014-02-05,37.849998
2014-02-06,38.580002
2014-02-07,39.110001000000004
2014-02-10,39.259997999999996
2014-02-11,39.66
2014-02-12,39.32
2014-02-13,39.540001000000004
2014-02-14,39.560001
2014-02-18,40.41
2014-02-19,40.43
2014-02-20,40.740002000000004
2014-02-21,40.59
2014-02-24,41.07
2014-02-25,41.34
2014-02-26,40.779999
2014-02-27,40.990002000000004
2014-02-28,41.029999
2014-03-03,40.240002000000004
2014-03-04,41.25
2014-03-05,40.950001
2014-03-06,40.860001000000004
2014-03-07,40.900002
2014-03-10,40.150002
2014-03-11,39.689999
2014-03-12,39.619999
2014-03-13,39.240002000000004
2014-03-14,39.48
2014-03-17,39.52
2014-03-18,39.700001
2014-03-19,39.439999
2014-03-20,39.27
2014-03-21,39.68
2014-03-24,40.150002
2014-03-25,40.950001
2014-03-26,41.060001
2014-03-27,41.599998
2014-03-28,42.619999
2014-03-31,42.779999
2014-04-01,42.610001000000004
2014-04-02,42.48
2014-04-03,42.310001
2014-04-04,42.0
2014-04-07,42.200001
2014-04-08,43.68
2014-04-09,44.080002
2014-04-10,43.650002
2014-04-11,44.040001000000004
2014-04-14,44.689999
2014-04-15,44.16
2014-04-16,44.32
2014-04-17,44.169998
2014-04-21,44.209998999999996
2014-04-22,44.049999
2014-04-23,44.189999
2014-04-24,43.610001000000004
2014-04-25,43.830002
2014-04-28,44.279999
2014-04-29,44.66
2014-04-30,44.740002000000004
2014-05-01,44.52
2014-05-02,44.07
2014-05-05,44.139998999999996
2014-05-06,44.130001
2014-05-07,44.139998999999996
2014-05-08,44.259997999999996
2014-05-09,44.400002
2014-05-12,44.689999
2014-05-13,44.68
2014-05-14,44.599998
2014-05-15,44.98
2014-05-16,45.52
2014-05-19,45.849998
2014-05-20,45.259997999999996
2014-05-21,45.43
2014-05-22,44.919998
2014-05-23,44.82
2014-05-27,44.73
2014-05-28,44.549999
2014-05-29,44.93
2014-05-30,44.970001
2014-06-02,44.869999
2014-06-03,45.23
2014-06-04,45.0
2014-06-05,45.049999
2014-06-06,44.419998
2014-06-09,44.599998
2014-06-10,44.970001
2014-06-11,44.919998
2014-06-12,45.25
2014-06-13,45.150002
2014-06-16,45.18
2014-06-17,45.34
2014-06-18,45.52
2014-06-19,45.66
2014-06-20,45.619999
2014-06-23,45.709998999999996
2014-06-24,45.610001000000004
2014-06-25,45.099998
2014-06-26,45.049999
2014-06-27,44.959998999999996
2014-06-30,45.310001
2014-07-01,45.630001
2014-07-02,45.720001
2014-07-03,45.849998
2014-07-07,45.610001000000004
2014-07-08,45.549999
2014-07-09,45.259997999999996
2014-07-10,44.700001
2014-07-11,44.889998999999996
2014-07-14,45.200001
2014-07-15,44.860001000000004
2014-07-16,45.18
2014-07-17,45.0
2014-07-18,45.02
2014-07-21,45.240002000000004
2014-07-22,45.810001
2014-07-23,45.599998
