Date,GBX
2009-02-19,4.76
2009-02-20,4.49
2009-02-23,4.05
2009-02-24,4.49
2009-02-25,4.01
2009-02-26,4.09
2009-02-27,3.76
2009-03-02,3.12
2009-03-03,2.84
2009-03-04,3.12
2009-03-05,2.14
2009-03-06,1.93
2009-03-09,1.91
2009-03-10,2.16
2009-03-11,2.71
2009-03-12,2.88
2009-03-13,2.88
2009-03-16,3.64
2009-03-17,3.49
2009-03-18,3.57
2009-03-19,3.6
2009-03-20,3.27
2009-03-23,3.73
2009-03-24,3.44
2009-03-25,3.44
2009-03-26,4.17
2009-03-27,3.92
2009-03-30,3.69
2009-03-31,3.66
2009-04-01,3.75
2009-04-02,4.5
2009-04-03,4.45
2009-04-06,4.15
2009-04-07,4.22
2009-04-08,4.65
2009-04-09,5.41
2009-04-13,5.5
2009-04-14,5.1
2009-04-15,5.57
2009-04-16,6.61
2009-04-17,7.73
2009-04-20,7.0
2009-04-21,7.44
2009-04-22,7.4
2009-04-23,6.99
2009-04-24,7.86
2009-04-27,6.81
2009-04-28,7.23
2009-04-29,8.07
2009-04-30,8.51
2009-05-01,8.36
2009-05-04,8.5
2009-05-05,8.23
2009-05-06,8.29
2009-05-07,7.69
2009-05-08,8.39
2009-05-11,7.79
2009-05-12,7.86
2009-05-13,6.88
2009-05-14,7.27
2009-05-15,6.81
2009-05-18,7.5
2009-05-19,7.35
2009-05-20,7.05
2009-05-21,6.66
2009-05-22,6.88
2009-05-26,7.51
2009-05-27,6.99
2009-05-28,7.39
2009-05-29,7.52
2009-06-01,8.0
2009-06-02,8.2
2009-06-03,8.03
2009-06-04,8.43
2009-06-05,8.14
2009-06-08,8.16
2009-06-09,8.17
2009-06-10,7.97
2009-06-11,8.25
2009-06-12,7.56
2009-06-15,7.37
2009-06-16,7.06
2009-06-17,7.14
2009-06-18,6.92
2009-06-19,6.72
2009-06-22,6.33
2009-06-23,6.67
2009-06-24,6.91
2009-06-25,7.07
2009-06-26,7.54
2009-06-29,7.15
2009-06-30,7.19
2009-07-01,7.41
2009-07-02,7.16
2009-07-06,6.92
2009-07-07,6.31
2009-07-08,5.61
2009-07-09,5.97
2009-07-10,6.08
2009-07-13,7.08
2009-07-14,7.25
2009-07-15,7.76
2009-07-16,8.14
2009-07-17,9.05
2009-07-20,9.44
2009-07-21,9.25
2009-07-22,9.13
2009-07-23,9.45
2009-07-24,9.61
2009-07-27,9.6
2009-07-28,10.08
2009-07-29,9.56
2009-07-30,10.01
2009-07-31,10.49
2009-08-03,10.75
2009-08-04,10.54
2009-08-05,10.23
2009-08-06,10.3
2009-08-07,11.8
2009-08-10,12.02
2009-08-11,11.67
2009-08-12,12.27
2009-08-13,12.37
2009-08-14,12.05
2009-08-17,10.88
2009-08-18,11.1
2009-08-19,10.99
2009-08-20,11.26
2009-08-21,13.46
2009-08-24,13.48
2009-08-25,13.67
2009-08-26,13.44
2009-08-27,13.82
2009-08-28,13.4
2009-08-31,12.87
2009-09-01,11.78
2009-09-02,10.97
2009-09-03,12.3
2009-09-04,13.12
2009-09-08,12.4
2009-09-09,12.91
2009-09-10,13.31
2009-09-11,13.33
2009-09-14,13.65
2009-09-15,13.6
2009-09-16,13.91
2009-09-17,13.55
2009-09-18,13.44
2009-09-21,12.94
2009-09-22,12.82
2009-09-23,12.25
2009-09-24,12.05
2009-09-25,11.92
2009-09-28,12.15
2009-09-29,12.23
2009-09-30,11.71
2009-10-01,10.57
2009-10-02,10.56
2009-10-05,11.07
2009-10-06,11.31
2009-10-07,11.14
2009-10-08,11.26
2009-10-09,11.7
2009-10-12,11.18
2009-10-13,11.27
2009-10-14,11.47
2009-10-15,11.18
2009-10-16,10.87
2009-10-19,10.99
2009-10-20,10.53
2009-10-21,10.16
2009-10-22,10.72
2009-10-23,9.94
2009-10-26,10.02
2009-10-27,9.82
2009-10-28,9.21
2009-10-29,9.61
2009-10-30,8.88
2009-11-02,8.94
2009-11-03,9.54
2009-11-04,9.07
2009-11-05,10.03
2009-11-06,9.76
2009-11-09,10.13
2009-11-10,9.78
2009-11-11,9.75
2009-11-12,9.7
2009-11-13,10.11
2009-11-16,11.64
2009-11-17,11.21
2009-11-18,10.93
2009-11-19,11.15
2009-11-20,10.39
2009-11-23,10.87
2009-11-24,10.92
2009-11-25,10.85
2009-11-27,10.26
2009-11-30,10.73
2009-12-01,11.38
2009-12-02,11.64
2009-12-03,11.0
2009-12-04,11.84
2009-12-07,11.96
2009-12-08,11.79
2009-12-09,11.49
2009-12-10,11.24
2009-12-11,11.31
2009-12-14,11.5
2009-12-15,11.3
2009-12-16,11.04
2009-12-17,10.7
2009-12-18,10.3
2009-12-21,10.41
2009-12-22,10.54
2009-12-23,10.85
2009-12-24,10.85
2009-12-28,10.81
2009-12-29,10.78
2009-12-30,10.6
2009-12-31,10.38
2010-01-04,10.97
2010-01-05,10.39
2010-01-06,10.22
2010-01-07,10.4
2010-01-08,10.32
2010-01-11,9.88
2010-01-12,9.52
2010-01-13,9.83
2010-01-14,9.91
2010-01-15,9.55
2010-01-19,9.78
2010-01-20,9.45
2010-01-21,8.84
2010-01-22,8.81
2010-01-25,8.45
2010-01-26,8.26
2010-01-27,8.49
2010-01-28,8.14
2010-01-29,8.15
2010-02-01,8.21
2010-02-02,8.36
2010-02-03,8.23
2010-02-04,7.7
2010-02-05,7.93
2010-02-08,8.21
2010-02-09,8.93
2010-02-10,8.61
2010-02-11,8.94
2010-02-12,9.0
2010-02-16,9.4
2010-02-17,9.59
2010-02-18,9.81
2010-02-19,9.52
2010-02-22,9.39
2010-02-23,9.17
2010-02-24,9.28
2010-02-25,9.43
2010-02-26,9.19
2010-03-01,9.36
2010-03-02,9.52
2010-03-03,9.45
2010-03-04,9.42
2010-03-05,9.88
2010-03-08,9.86
2010-03-09,10.19
2010-03-10,9.97
2010-03-11,10.48
2010-03-12,10.36
2010-03-15,10.92
2010-03-16,10.73
2010-03-17,10.68
2010-03-18,10.7
2010-03-19,10.64
2010-03-22,10.8
2010-03-23,10.9
2010-03-24,10.7
2010-03-25,10.52
2010-03-26,10.81
2010-03-29,10.81
2010-03-30,10.83
2010-03-31,11.01
2010-04-01,11.12
2010-04-05,11.99
2010-04-06,12.07
2010-04-07,12.5
2010-04-08,13.6
2010-04-09,13.38
2010-04-12,14.93
2010-04-13,15.07
2010-04-14,16.049999
2010-04-15,16.809998999999998
2010-04-16,16.59
2010-04-19,16.139999
2010-04-20,16.34
2010-04-21,16.59
2010-04-22,17.450001
2010-04-23,17.370001000000002
2010-04-26,17.129998999999998
2010-04-27,16.51
2010-04-28,16.74
2010-04-29,17.049999
2010-04-30,16.280001000000002
2010-05-03,15.66
2010-05-04,15.08
2010-05-05,14.19
2010-05-06,13.63
2010-05-07,12.55
2010-05-10,13.49
2010-05-11,14.27
2010-05-12,15.48
2010-05-13,15.35
2010-05-14,14.79
2010-05-17,14.82
2010-05-18,14.44
2010-05-19,14.18
2010-05-20,12.92
2010-05-21,13.16
2010-05-24,13.02
2010-05-25,12.95
2010-05-26,13.53
2010-05-27,14.85
2010-05-28,14.31
2010-06-01,13.06
2010-06-02,13.65
2010-06-03,13.93
2010-06-04,12.51
2010-06-07,12.12
2010-06-08,11.54
2010-06-09,11.53
2010-06-10,12.4
2010-06-11,12.77
2010-06-14,12.68
2010-06-15,13.59
2010-06-16,13.36
2010-06-17,13.47
2010-06-18,13.54
2010-06-21,13.33
2010-06-22,12.78
2010-06-23,12.56
2010-06-24,12.52
2010-06-25,12.65
2010-06-28,12.47
2010-06-29,11.49
2010-06-30,11.2
2010-07-01,10.75
2010-07-02,10.29
2010-07-06,10.04
2010-07-07,10.79
2010-07-08,11.91
2010-07-09,13.58
2010-07-12,14.0
2010-07-13,15.0
2010-07-14,14.98
2010-07-15,14.65
2010-07-16,13.39
2010-07-19,13.37
2010-07-20,13.51
2010-07-21,12.75
2010-07-22,13.6
2010-07-23,13.48
2010-07-26,13.95
2010-07-27,13.69
2010-07-28,13.59
2010-07-29,13.5
2010-07-30,13.06
2010-08-02,13.7
2010-08-03,13.25
2010-08-04,13.38
2010-08-05,12.86
2010-08-06,12.85
2010-08-09,12.82
2010-08-10,12.61
2010-08-11,11.46
2010-08-12,11.08
2010-08-13,10.22
2010-08-16,10.41
2010-08-17,10.64
2010-08-18,11.48
2010-08-19,10.64
2010-08-20,10.78
2010-08-23,10.12
2010-08-24,9.51
2010-08-25,9.85
2010-08-26,10.5
2010-08-27,11.65
2010-08-30,11.0
2010-08-31,11.67
2010-09-01,12.2
2010-09-02,12.47
2010-09-03,12.89
2010-09-07,12.09
2010-09-08,12.07
2010-09-09,12.19
2010-09-10,12.81
2010-09-13,13.31
2010-09-14,13.24
2010-09-15,12.92
2010-09-16,12.78
2010-09-17,12.67
2010-09-20,13.02
2010-09-21,12.97
2010-09-22,13.13
2010-09-23,12.79
2010-09-24,13.26
2010-09-27,15.23
2010-09-28,15.7
2010-09-29,15.45
2010-09-30,15.59
2010-10-01,16.030001000000002
2010-10-04,15.26
2010-10-05,16.0
2010-10-06,15.75
2010-10-07,15.78
2010-10-08,15.82
2010-10-11,16.219998999999998
2010-10-12,16.559998999999998
2010-10-13,18.290001
2010-10-14,18.9
2010-10-15,17.93
2010-10-18,18.49
2010-10-19,18.34
2010-10-20,18.440001000000002
2010-10-21,18.16
2010-10-22,18.99
2010-10-25,18.91
2010-10-26,19.0
2010-10-27,18.860001
2010-10-28,18.66
2010-10-29,18.200001
2010-11-01,18.08
2010-11-02,18.959999
2010-11-03,19.049999
2010-11-04,19.209999
2010-11-05,19.559998999999998
2010-11-08,19.629998999999998
2010-11-09,19.780001000000002
2010-11-10,19.41
2010-11-11,19.24
2010-11-12,18.190001000000002
2010-11-15,18.02
2010-11-16,17.809998999999998
2010-11-17,17.59
2010-11-18,18.32
2010-11-19,18.26
2010-11-22,18.66
2010-11-23,18.09
2010-11-24,18.950001
2010-11-26,18.66
2010-11-29,18.41
2010-11-30,18.76
2010-12-01,19.41
2010-12-02,19.82
2010-12-03,20.16
2010-12-06,20.309998999999998
2010-12-07,20.370001000000002
2010-12-08,20.82
2010-12-09,21.26
2010-12-10,22.9
2010-12-13,22.73
2010-12-14,20.9
2010-12-15,21.51
2010-12-16,21.6
2010-12-17,21.67
2010-12-20,21.65
2010-12-21,21.969998999999998
2010-12-22,21.74
2010-12-23,21.42
2010-12-27,21.469998999999998
2010-12-28,21.75
2010-12-29,21.77
2010-12-30,21.66
2010-12-31,20.99
2011-01-03,20.469998999999998
2011-01-04,20.09
2011-01-05,20.879998999999998
2011-01-06,20.17
2011-01-07,21.139999
2011-01-10,20.450001
2011-01-11,20.34
2011-01-12,20.18
2011-01-13,20.4
2011-01-14,20.4
2011-01-18,20.82
2011-01-19,20.959999
2011-01-20,21.16
2011-01-21,21.49
2011-01-24,22.360001
2011-01-25,22.92
2011-01-26,24.049999
2011-01-27,24.43
2011-01-28,23.43
2011-01-31,23.67
2011-02-01,25.18
2011-02-02,24.610001
2011-02-03,24.18
2011-02-04,23.91
2011-02-07,24.860001
2011-02-08,25.26
2011-02-09,24.92
2011-02-10,24.83
2011-02-11,25.040001
2011-02-14,25.129998999999998
2011-02-15,25.02
2011-02-16,25.9
2011-02-17,26.35
2011-02-18,26.049999
2011-02-22,25.0
2011-02-23,23.74
2011-02-24,23.799999
2011-02-25,24.68
2011-02-28,24.98
2011-03-01,24.0
2011-03-02,24.290001
2011-03-03,25.200001
2011-03-04,24.780001000000002
2011-03-07,24.190001000000002
2011-03-08,25.18
2011-03-09,25.82
2011-03-10,25.040001
2011-03-11,24.99
2011-03-14,24.879998999999998
2011-03-15,26.15
2011-03-16,27.51
2011-03-17,27.530001000000002
2011-03-18,28.219998999999998
2011-03-21,30.0
2011-03-22,29.120001000000002
2011-03-23,28.48
2011-03-24,28.51
2011-03-25,28.459999
2011-03-28,29.67
2011-03-29,28.200001
2011-03-30,27.67
2011-03-31,28.379998999999998
2011-04-01,28.719998999999998
2011-04-04,28.809998999999998
2011-04-05,28.790001
2011-04-06,28.379998999999998
2011-04-07,27.559998999999998
2011-04-08,26.219998999999998
2011-04-11,25.16
2011-04-12,24.41
2011-04-13,24.5
2011-04-14,24.67
2011-04-15,24.84
2011-04-18,24.959999
2011-04-19,25.92
2011-04-20,25.68
2011-04-21,26.309998999999998
2011-04-25,26.110001
2011-04-26,26.559998999999998
2011-04-27,27.219998999999998
2011-04-28,26.92
2011-04-29,27.07
2011-05-02,25.48
2011-05-03,24.84
2011-05-04,24.34
2011-05-05,25.02
2011-05-06,25.23
2011-05-09,25.25
2011-05-10,27.610001
2011-05-11,27.18
2011-05-12,26.549999
2011-05-13,25.58
2011-05-16,25.059998999999998
2011-05-17,23.67
2011-05-18,24.610001
2011-05-19,24.610001
2011-05-20,24.030001000000002
2011-05-23,23.59
2011-05-24,23.75
2011-05-25,23.950001
2011-05-26,24.49
2011-05-27,24.98
2011-05-31,26.059998999999998
2011-06-01,24.66
2011-06-02,24.379998999999998
2011-06-03,23.629998999999998
2011-06-06,22.190001000000002
2011-06-07,21.799999
2011-06-08,21.379998999999998
2011-06-09,22.1
2011-06-10,21.16
2011-06-13,20.6
2011-06-14,21.309998999999998
2011-06-15,20.17
2011-06-16,19.17
2011-06-17,19.33
2011-06-20,19.620001000000002
2011-06-21,20.219998999999998
2011-06-22,20.129998999999998
2011-06-23,19.93
2011-06-24,19.799999
2011-06-27,20.389999
2011-06-28,20.35
2011-06-29,19.030001000000002
2011-06-30,19.76
2011-07-01,20.66
2011-07-05,20.34
2011-07-06,21.129998999999998
2011-07-07,21.969998999999998
2011-07-08,21.709999
2011-07-11,20.35
2011-07-12,20.48
2011-07-13,21.219998999999998
2011-07-14,20.77
2011-07-15,20.75
2011-07-18,20.58
2011-07-19,21.459999
2011-07-20,22.02
2011-07-21,22.42
2011-07-22,22.549999
2011-07-25,22.24
2011-07-26,21.879998999999998
2011-07-27,20.66
2011-07-28,20.58
2011-07-29,20.120001000000002
2011-08-01,19.09
2011-08-02,17.870001000000002
2011-08-03,17.309998999999998
2011-08-04,16.27
2011-08-05,15.65
2011-08-08,12.5
2011-08-09,13.52
2011-08-10,13.24
2011-08-11,14.89
2011-08-12,14.9
2011-08-15,16.389999
2011-08-16,15.72
2011-08-17,15.06
2011-08-18,13.53
2011-08-19,12.96
2011-08-22,12.56
2011-08-23,13.85
2011-08-24,15.13
2011-08-25,14.7
2011-08-26,15.6
2011-08-29,17.190001000000002
2011-08-30,17.08
2011-08-31,17.379998999999998
2011-09-01,16.49
2011-09-02,15.33
2011-09-06,15.04
2011-09-07,16.059998999999998
2011-09-08,14.94
2011-09-09,14.04
2011-09-12,13.91
2011-09-13,14.08
2011-09-14,14.81
2011-09-15,15.27
2011-09-16,15.26
2011-09-19,14.61
2011-09-20,13.83
2011-09-21,13.06
2011-09-22,12.23
2011-09-23,12.48
2011-09-26,12.85
2011-09-27,13.02
2011-09-28,12.16
2011-09-29,12.45
2011-09-30,11.65
2011-10-03,10.93
2011-10-04,12.68
2011-10-05,12.66
2011-10-06,13.75
2011-10-07,13.72
2011-10-10,14.67
2011-10-11,14.55
2011-10-12,14.73
2011-10-13,14.5
2011-10-14,15.49
2011-10-17,14.96
2011-10-18,15.88
2011-10-19,16.58
2011-10-20,16.809998999999998
2011-10-21,17.030001000000002
2011-10-24,17.940001000000002
2011-10-25,17.9
2011-10-26,18.1
2011-10-27,19.620001000000002
2011-10-28,20.0
2011-10-31,18.610001
2011-11-01,17.879998999999998
2011-11-02,18.790001
2011-11-03,21.790001
2011-11-04,22.540001
2011-11-07,22.43
2011-11-08,23.42
2011-11-09,22.0
2011-11-10,22.35
2011-11-11,23.65
2011-11-14,23.290001
2011-11-15,22.25
2011-11-16,21.84
2011-11-17,20.68
2011-11-18,20.74
2011-11-21,19.91
2011-11-22,19.799999
2011-11-23,18.48
2011-11-25,18.09
2011-11-28,19.790001
2011-11-29,20.0
2011-11-30,22.200001
2011-12-01,22.01
2011-12-02,21.75
2011-12-05,22.950001
2011-12-06,22.879998999999998
2011-12-07,22.870001000000002
2011-12-08,21.459999
2011-12-09,22.76
2011-12-12,22.540001
2011-12-13,21.379998999999998
2011-12-14,20.209999
2011-12-15,21.02
2011-12-16,21.629998999999998
2011-12-19,21.360001
2011-12-20,23.09
2011-12-21,23.4
2011-12-22,24.469998999999998
2011-12-23,24.33
2011-12-27,24.07
2011-12-28,23.809998999999998
2011-12-29,24.1
2011-12-30,24.280001000000002
2012-01-03,23.790001
2012-01-04,23.459999
2012-01-05,23.889999
2012-01-06,25.889999
2012-01-09,25.74
2012-01-10,26.139999
2012-01-11,26.17
2012-01-12,25.049999
2012-01-13,25.559998999999998
2012-01-17,24.76
2012-01-18,24.360001
2012-01-19,24.030001000000002
2012-01-20,23.299999
2012-01-23,23.110001
2012-01-24,22.83
2012-01-25,22.9
2012-01-26,22.889999
2012-01-27,22.93
2012-01-30,22.5
2012-01-31,22.25
2012-02-01,22.290001
2012-02-02,23.450001
2012-02-03,25.200001
2012-02-06,24.809998999999998
2012-02-07,25.540001
2012-02-08,25.780001000000002
2012-02-09,24.83
2012-02-10,23.98
2012-02-13,24.469998999999998
2012-02-14,23.91
2012-02-15,22.969998999999998
2012-02-16,23.870001000000002
2012-02-17,24.77
2012-02-21,24.59
2012-02-22,24.66
2012-02-23,24.73
2012-02-24,24.33
2012-02-27,25.34
2012-02-28,25.690001000000002
2012-02-29,25.280001000000002
2012-03-01,25.389999
2012-03-02,24.809998999999998
2012-03-05,24.059998999999998
2012-03-06,21.99
2012-03-07,22.280001000000002
2012-03-08,22.49
2012-03-09,23.65
2012-03-12,22.26
2012-03-13,22.450001
2012-03-14,21.77
2012-03-15,22.15
2012-03-16,22.469998999999998
2012-03-19,22.49
2012-03-20,22.129998999999998
2012-03-21,22.16
2012-03-22,21.07
2012-03-23,21.6
2012-03-26,21.139999
2012-03-27,20.85
2012-03-28,20.129998999999998
2012-03-29,19.91
2012-03-30,19.790001
2012-04-02,20.309998999999998
2012-04-03,20.08
2012-04-04,19.629998999999998
2012-04-05,19.700001
2012-04-09,18.440001000000002
2012-04-10,16.99
2012-04-11,17.35
2012-04-12,18.35
2012-04-13,17.82
2012-04-16,18.370001000000002
2012-04-17,18.389999
2012-04-18,18.43
2012-04-19,17.43
2012-04-20,17.950001
2012-04-23,16.610001
2012-04-24,16.889999
2012-04-25,17.52
2012-04-26,17.809998999999998
2012-04-27,18.040001
2012-04-30,17.25
2012-05-01,17.540001
2012-05-02,17.57
2012-05-03,16.93
2012-05-04,16.02
2012-05-07,15.51
2012-05-08,15.4
2012-05-09,15.74
2012-05-10,15.99
2012-05-11,15.26
2012-05-14,14.83
2012-05-15,14.22
2012-05-16,13.92
2012-05-17,13.23
2012-05-18,13.37
2012-05-21,13.93
2012-05-22,14.39
2012-05-23,14.76
2012-05-24,14.31
2012-05-25,14.19
2012-05-29,14.9
2012-05-30,14.14
2012-05-31,13.84
2012-06-01,13.58
2012-06-04,13.31
2012-06-05,14.03
2012-06-06,14.92
2012-06-07,14.88
2012-06-08,15.38
2012-06-11,14.35
2012-06-12,14.61
2012-06-13,14.57
2012-06-14,14.65
2012-06-15,14.75
2012-06-18,14.91
2012-06-19,15.97
2012-06-20,16.059998999999998
2012-06-21,15.21
2012-06-22,15.4
2012-06-25,14.44
2012-06-26,15.07
2012-06-27,16.059998999999998
2012-06-28,16.280001000000002
2012-06-29,17.58
2012-07-02,15.83
2012-07-03,16.280001000000002
2012-07-05,16.67
2012-07-06,16.440001000000002
2012-07-09,15.57
2012-07-10,15.09
2012-07-11,14.69
2012-07-12,15.28
2012-07-13,15.59
2012-07-16,15.19
2012-07-17,15.34
2012-07-18,15.9
2012-07-19,15.86
2012-07-20,15.12
2012-07-23,14.35
2012-07-24,13.88
2012-07-25,13.85
2012-07-26,14.85
2012-07-27,15.74
2012-07-30,14.96
2012-07-31,16.299999
2012-08-01,15.75
2012-08-02,15.22
2012-08-03,15.51
2012-08-06,15.39
2012-08-07,16.25
2012-08-08,15.65
2012-08-09,16.15
2012-08-10,15.88
2012-08-13,15.73
2012-08-14,15.28
2012-08-15,15.45
2012-08-16,15.71
2012-08-17,15.82
2012-08-20,15.83
2012-08-21,15.86
2012-08-22,16.26
2012-08-23,15.84
2012-08-24,15.53
2012-08-27,15.13
2012-08-28,14.93
2012-08-29,14.81
2012-08-30,14.46
2012-08-31,14.45
2012-09-04,14.7
2012-09-05,15.13
2012-09-06,15.65
2012-09-07,16.780001000000002
2012-09-10,16.58
2012-09-11,17.290001
2012-09-12,17.690001000000002
2012-09-13,18.690001000000002
2012-09-14,18.809998999999998
2012-09-17,18.08
2012-09-18,17.889999
2012-09-19,18.219998999999998
2012-09-20,17.540001
2012-09-21,17.530001000000002
2012-09-24,17.549999
2012-09-25,16.92
2012-09-26,16.440001000000002
2012-09-27,16.559998999999998
2012-09-28,16.139999
2012-10-01,16.25
2012-10-02,16.51
2012-10-03,15.08
2012-10-04,15.69
2012-10-05,15.65
2012-10-08,15.8
2012-10-09,15.28
2012-10-10,15.36
2012-10-11,15.54
2012-10-12,15.65
2012-10-15,15.9
2012-10-16,16.42
2012-10-17,17.389999
2012-10-18,17.43
2012-10-19,17.0
2012-10-22,17.27
2012-10-23,17.219998999999998
2012-10-24,17.07
2012-10-25,17.17
2012-10-26,17.129998999999998
2012-10-31,17.41
2012-11-01,14.49
2012-11-02,13.89
2012-11-05,13.4
2012-11-06,14.29
2012-11-07,13.65
2012-11-08,13.85
2012-11-09,13.57
2012-11-12,13.95
2012-11-13,16.73
2012-11-14,17.76
2012-11-15,17.049999
2012-11-16,16.940001000000002
2012-11-19,17.9
2012-11-20,17.459999
2012-11-21,17.74
2012-11-23,17.91
2012-11-26,17.870001000000002
2012-11-27,17.6
2012-11-28,18.370001000000002
2012-11-29,18.82
2012-11-30,19.110001
2012-12-03,18.82
2012-12-04,19.379998999999998
2012-12-05,19.34
2012-12-06,19.5
2012-12-07,19.25
2012-12-10,19.5
2012-12-11,19.549999
2012-12-12,19.0
2012-12-13,18.870001000000002
2012-12-14,18.870001000000002
2012-12-17,18.969998999999998
2012-12-18,20.370001000000002
2012-12-19,20.610001
2012-12-20,18.16
2012-12-21,16.139999
2012-12-24,15.64
2012-12-26,16.15
2012-12-27,15.72
2012-12-28,15.75
2012-12-31,16.17
2013-01-02,16.209999
2013-01-03,16.059998999999998
2013-01-04,16.68
2013-01-07,16.32
2013-01-08,17.27
2013-01-09,17.75
2013-01-10,17.709999
2013-01-11,17.440001000000002
2013-01-14,17.299999
2013-01-15,17.790001
2013-01-16,17.610001
2013-01-17,17.959999
2013-01-18,18.18
2013-01-22,18.530001000000002
2013-01-23,17.690001000000002
2013-01-24,18.959999
2013-01-25,19.27
2013-01-28,18.99
2013-01-29,19.299999
2013-01-30,19.49
2013-01-31,19.93
2013-02-01,20.0
2013-02-04,19.58
2013-02-05,19.99
2013-02-06,20.190001000000002
2013-02-07,20.309998999999998
2013-02-08,20.26
2013-02-11,20.709999
2013-02-12,20.84
2013-02-13,21.34
2013-02-14,21.540001
2013-02-15,21.85
2013-02-19,22.65
2013-02-20,21.1
2013-02-21,20.6
2013-02-22,20.92
2013-02-25,19.83
2013-02-26,19.690001000000002
2013-02-27,20.280001000000002
2013-02-28,20.25
2013-03-01,20.25
2013-03-04,20.23
2013-03-05,20.799999
2013-03-06,21.049999
2013-03-07,21.25
2013-03-08,21.17
2013-03-11,21.35
2013-03-12,21.639999
2013-03-13,21.66
2013-03-14,21.459999
2013-03-15,21.469998999999998
2013-03-18,21.93
2013-03-19,21.889999
2013-03-20,22.27
2013-03-21,22.059998999999998
2013-03-22,21.690001000000002
2013-03-25,21.309998999999998
2013-03-26,21.190001000000002
2013-03-27,21.33
2013-03-28,22.709999
2013-04-01,22.4
2013-04-02,22.530001000000002
2013-04-03,21.799999
2013-04-04,20.889999
2013-04-05,20.98
2013-04-08,20.92
2013-04-09,21.91
2013-04-10,23.379998999999998
2013-04-11,23.389999
2013-04-12,22.809998999999998
2013-04-15,21.74
2013-04-16,22.42
2013-04-17,22.0
2013-04-18,22.34
2013-04-19,22.5
2013-04-22,22.65
2013-04-23,22.809998999999998
2013-04-24,23.370001000000002
2013-04-25,22.98
2013-04-26,22.219998999999998
2013-04-29,22.25
2013-04-30,22.559998999999998
2013-05-01,21.85
2013-05-02,21.74
2013-05-03,22.27
2013-05-06,22.700001
2013-05-07,22.700001
2013-05-08,23.030001000000002
2013-05-09,23.299999
2013-05-10,23.17
2013-05-13,23.24
2013-05-14,23.879998999999998
2013-05-15,23.940001000000002
2013-05-16,24.0
2013-05-17,24.18
2013-05-20,24.48
2013-05-21,24.639999
2013-05-22,23.889999
2013-05-23,23.67
2013-05-24,23.73
2013-05-28,24.469998999999998
2013-05-29,24.309998999999998
2013-05-30,24.309998999999998
2013-05-31,23.450001
2013-06-03,24.129998999999998
2013-06-04,23.99
2013-06-05,23.17
2013-06-06,23.200001
2013-06-07,23.940001000000002
2013-06-10,24.6
2013-06-11,24.440001000000002
2013-06-12,24.5
2013-06-13,24.82
2013-06-14,24.59
2013-06-17,24.49
2013-06-18,24.690001000000002
2013-06-19,24.51
2013-06-20,24.0
2013-06-21,23.1
2013-06-24,22.280001000000002
2013-06-25,23.33
2013-06-26,23.6
2013-06-27,24.16
2013-06-28,24.370001000000002
2013-07-01,23.700001
2013-07-02,22.27
2013-07-03,21.790001
2013-07-05,21.49
2013-07-08,21.27
2013-07-09,22.059998999999998
2013-07-10,21.190001000000002
2013-07-11,21.58
2013-07-12,21.950001
2013-07-15,22.0
2013-07-16,22.18
2013-07-17,22.370001000000002
2013-07-18,22.690001000000002
2013-07-19,23.120001000000002
2013-07-22,23.040001
2013-07-23,23.25
2013-07-24,23.02
2013-07-25,22.82
2013-07-26,22.450001
2013-07-29,22.389999
2013-07-30,22.67
2013-07-31,22.870001000000002
2013-08-01,23.0
2013-08-02,23.23
2013-08-05,23.43
2013-08-06,23.120001000000002
2013-08-07,22.92
2013-08-08,23.389999
2013-08-09,23.34
2013-08-12,23.52
2013-08-13,23.33
2013-08-14,23.24
2013-08-15,22.440001000000002
2013-08-16,22.74
2013-08-19,22.57
2013-08-20,23.27
2013-08-21,23.17
2013-08-22,23.690001000000002
2013-08-23,23.83
2013-08-26,23.780001000000002
2013-08-27,22.6
2013-08-28,22.639999
2013-08-29,23.08
2013-08-30,22.57
2013-09-03,22.799999
2013-09-04,23.23
2013-09-05,23.540001
2013-09-06,23.309998999999998
2013-09-09,24.02
2013-09-10,24.83
2013-09-11,24.58
2013-09-12,24.440001000000002
2013-09-13,24.52
2013-09-16,24.67
2013-09-17,24.48
2013-09-18,25.049999
2013-09-19,25.34
2013-09-20,24.74
2013-09-23,24.629998999999998
2013-09-24,24.700001
2013-09-25,24.66
2013-09-26,24.77
2013-09-27,24.5
2013-09-30,24.73
2013-10-01,25.200001
2013-10-02,25.209999
2013-10-03,25.09
2013-10-04,25.18
2013-10-07,24.809998999999998
2013-10-08,24.200001
2013-10-09,24.280001000000002
2013-10-10,25.25
2013-10-11,25.790001
2013-10-14,26.24
2013-10-15,25.799999
2013-10-16,25.84
2013-10-17,25.700001
2013-10-18,25.290001
2013-10-21,25.120001000000002
2013-10-22,25.83
2013-10-23,25.620001000000002
2013-10-24,26.610001
2013-10-25,26.74
2013-10-28,26.280001000000002
2013-10-29,25.91
2013-10-30,24.98
2013-10-31,26.540001
2013-11-01,29.77
2013-11-04,31.15
2013-11-05,31.42
2013-11-06,31.040001
2013-11-07,30.6
2013-11-08,31.040001
2013-11-11,31.129998999999998
2013-11-12,31.219998999999998
2013-11-13,32.18
2013-11-14,32.779999
2013-11-15,32.599998
2013-11-18,30.92
2013-11-19,30.9
2013-11-20,31.25
