Date,HAIN
2008-10-02,13.72
2008-10-03,13.085
2008-10-06,12.325
2008-10-07,11.775
2008-10-08,11.125
2008-10-09,10.03
2008-10-10,10.495
2008-10-13,11.74
2008-10-14,11.37
2008-10-15,10.95
2008-10-16,11.755
2008-10-17,12.41
2008-10-20,12.52
2008-10-21,12.335
2008-10-22,11.935
2008-10-23,11.63
2008-10-24,11.135
2008-10-27,10.595
2008-10-28,10.61
2008-10-29,10.285
2008-10-30,11.13
2008-10-31,11.62
2008-11-03,11.855
2008-11-04,11.205
2008-11-05,10.79
2008-11-06,10.53
2008-11-07,10.475
2008-11-10,10.37
2008-11-11,9.9
2008-11-12,9.21
2008-11-13,9.5
2008-11-14,9.03
2008-11-17,8.9
2008-11-18,8.875
2008-11-19,8.25
2008-11-20,7.565
2008-11-21,7.52
2008-11-24,7.765
2008-11-25,7.995
2008-11-26,8.0
2008-11-28,7.87
2008-12-01,7.57
2008-12-02,7.69
2008-12-03,8.075
2008-12-04,7.835
2008-12-05,8.26
2008-12-08,8.31
2008-12-09,8.345
2008-12-10,8.705
2008-12-11,8.48
2008-12-12,8.64
2008-12-15,8.38
2008-12-16,8.695
2008-12-17,8.81
2008-12-18,8.805
2008-12-19,9.215
2008-12-22,9.085
2008-12-23,8.87
2008-12-24,8.835
2008-12-26,8.985
2008-12-29,8.92
2008-12-30,9.19
2008-12-31,9.545
2009-01-02,9.755
2009-01-05,9.775
2009-01-06,9.9
2009-01-07,9.57
2009-01-08,9.55
2009-01-09,9.055
2009-01-12,8.455
2009-01-13,8.3
2009-01-14,8.14
2009-01-15,8.34
2009-01-16,8.295
2009-01-20,7.775
2009-01-21,7.975
2009-01-22,7.92
2009-01-23,7.875
2009-01-26,7.775
2009-01-27,7.855
2009-01-28,7.925
2009-01-29,7.86
2009-01-30,7.61
2009-02-02,7.53
2009-02-03,7.415
2009-02-04,7.17
2009-02-05,7.17
2009-02-06,7.615
2009-02-09,7.555
2009-02-10,7.19
2009-02-11,7.16
2009-02-12,7.335
2009-02-13,7.26
2009-02-17,6.9
2009-02-18,6.75
2009-02-19,6.865
2009-02-20,7.035
2009-02-23,7.01
2009-02-24,7.355
2009-02-25,7.165
2009-02-26,6.955
2009-02-27,7.04
2009-03-02,6.575
2009-03-03,6.39
2009-03-04,6.66
2009-03-05,6.09
2009-03-06,5.945
2009-03-09,5.645
2009-03-10,5.94
2009-03-11,5.88
2009-03-12,6.35
2009-03-13,6.28
2009-03-16,6.625
2009-03-17,6.82
2009-03-18,6.885
2009-03-19,6.865
2009-03-20,6.51
2009-03-23,7.06
2009-03-24,6.9
2009-03-25,7.06
2009-03-26,7.28
2009-03-27,7.215
2009-03-30,7.245
2009-03-31,7.12
2009-04-01,7.27
2009-04-02,7.685
2009-04-03,8.065
2009-04-06,7.82
2009-04-07,7.525
2009-04-08,7.635
2009-04-09,7.965
2009-04-13,7.915
2009-04-14,7.67
2009-04-15,7.84
2009-04-16,8.005
2009-04-17,8.005
2009-04-20,7.72
2009-04-21,8.055
2009-04-22,7.93
2009-04-23,7.91
2009-04-24,8.185
2009-04-27,8.035
2009-04-28,8.055
2009-04-29,8.15
2009-04-30,8.345
2009-05-01,8.28
2009-05-04,9.025
2009-05-05,8.055
2009-05-06,8.0
2009-05-07,7.915
2009-05-08,8.05
2009-05-11,8.085
2009-05-12,8.095
2009-05-13,7.985
2009-05-14,8.17
2009-05-15,8.325
2009-05-18,8.325
2009-05-19,8.35
2009-05-20,8.335
2009-05-21,8.165
2009-05-22,8.05
2009-05-26,8.7
2009-05-27,8.51
2009-05-28,8.5
2009-05-29,8.585
2009-06-01,8.955
2009-06-02,9.23
2009-06-03,9.04
2009-06-04,9.195
2009-06-05,9.12
2009-06-08,9.12
2009-06-09,9.05
2009-06-10,8.615
2009-06-11,8.505
2009-06-12,8.44
2009-06-15,8.2
2009-06-16,8.01
2009-06-17,8.135
2009-06-18,8.195
2009-06-19,8.335
2009-06-22,8.02
2009-06-23,7.965
2009-06-24,7.97
2009-06-25,7.935
2009-06-26,7.98
2009-06-29,7.875
2009-06-30,7.805
2009-07-01,8.075
2009-07-02,7.82
2009-07-06,7.83
2009-07-07,7.795
2009-07-08,7.585
2009-07-09,7.595
2009-07-10,7.63
2009-07-13,7.625
2009-07-14,7.5
2009-07-15,7.55
2009-07-16,7.625
2009-07-17,7.905
2009-07-20,7.85
2009-07-21,7.725
2009-07-22,7.785
2009-07-23,7.955
2009-07-24,8.0
2009-07-27,7.92
2009-07-28,8.105
2009-07-29,8.105
2009-07-30,8.23
2009-07-31,8.305
2009-08-03,8.425
2009-08-04,8.525
2009-08-05,8.49
2009-08-06,8.475
2009-08-07,8.95
2009-08-10,8.89
2009-08-11,8.9
2009-08-12,9.14
2009-08-13,9.175
2009-08-14,9.11
2009-08-17,8.885
2009-08-18,8.86
2009-08-19,8.975
2009-08-20,9.0
2009-08-21,9.445
2009-08-24,9.115
2009-08-25,9.0
2009-08-26,8.33
2009-08-27,8.185
2009-08-28,8.04
2009-08-31,8.0
2009-09-01,7.87
2009-09-02,7.92
2009-09-03,8.07
2009-09-04,8.145
2009-09-08,8.25
2009-09-09,8.25
2009-09-10,8.25
2009-09-11,8.13
2009-09-14,8.245
2009-09-15,8.3
2009-09-16,8.35
2009-09-17,8.315
2009-09-18,8.855
2009-09-21,9.435
2009-09-22,9.68
2009-09-23,9.65
2009-09-24,9.56
2009-09-25,9.53
2009-09-28,9.805
2009-09-29,9.755
2009-09-30,9.585
2009-10-01,9.535
2009-10-02,9.475
2009-10-05,9.36
2009-10-06,9.345
2009-10-07,9.305
2009-10-08,9.72
2009-10-09,9.815
2009-10-12,9.615
2009-10-13,9.43
2009-10-14,9.525
2009-10-15,9.515
2009-10-16,9.4
2009-10-19,9.425
2009-10-20,9.23
2009-10-21,9.175
2009-10-22,9.175
2009-10-23,9.11
2009-10-26,9.14
2009-10-27,9.335
2009-10-28,9.125
2009-10-29,9.215
2009-10-30,8.77
2009-11-02,8.865
2009-11-03,8.8
2009-11-04,8.86
2009-11-05,9.42
2009-11-06,9.695
2009-11-09,9.6
2009-11-10,9.12
2009-11-11,9.1
2009-11-12,9.01
2009-11-13,9.255
2009-11-16,9.565
2009-11-17,9.365
2009-11-18,9.25
2009-11-19,9.1
2009-11-20,9.31
2009-11-23,9.5
2009-11-24,9.235
2009-11-25,9.075
2009-11-27,8.87
2009-11-30,8.67
2009-12-01,8.68
2009-12-02,8.51
2009-12-03,8.285
2009-12-04,8.35
2009-12-07,8.285
2009-12-08,8.085
2009-12-09,8.0
2009-12-10,7.775
2009-12-11,7.92
2009-12-14,7.965
2009-12-15,7.895
2009-12-16,8.05
2009-12-17,7.72
2009-12-18,7.85
2009-12-21,7.78
2009-12-22,7.98
2009-12-23,8.145
2009-12-24,8.22
2009-12-28,8.355
2009-12-29,8.53
2009-12-30,8.55
2009-12-31,8.505
2010-01-04,8.695
2010-01-05,8.695
2010-01-06,9.0
2010-01-07,9.04
2010-01-08,8.96
2010-01-11,8.905
2010-01-12,8.78
2010-01-13,8.8
2010-01-14,8.795
2010-01-15,8.455
2010-01-19,8.51
2010-01-20,8.375
2010-01-21,8.24
2010-01-22,8.295
2010-01-25,8.255
2010-01-26,8.025
2010-01-27,8.195
2010-01-28,8.12
2010-01-29,7.995
2010-02-01,7.99
2010-02-02,8.12
2010-02-03,7.695
2010-02-04,7.265
2010-02-05,7.415
2010-02-08,7.255
2010-02-09,7.29
2010-02-10,7.42
2010-02-11,7.35
2010-02-12,7.38
2010-02-16,7.52
2010-02-17,7.685
2010-02-18,7.8
2010-02-19,7.81
2010-02-22,7.87
2010-02-23,8.025
2010-02-24,8.04
2010-02-25,7.89
2010-02-26,7.935
2010-03-01,7.835
2010-03-02,8.07
2010-03-03,8.205
2010-03-04,8.255
2010-03-05,8.485
2010-03-08,8.465
2010-03-09,8.44
2010-03-10,8.455
2010-03-11,8.335
2010-03-12,8.325
2010-03-15,8.32
2010-03-16,8.585
2010-03-17,8.73
2010-03-18,8.76
2010-03-19,8.73
2010-03-22,8.82
2010-03-23,8.955
2010-03-24,8.81
2010-03-25,8.755
2010-03-26,8.815
2010-03-29,8.88
2010-03-30,8.88
2010-03-31,8.69
2010-04-01,8.8
2010-04-05,8.995
2010-04-06,8.925
2010-04-07,9.115
2010-04-08,9.155
2010-04-09,9.075
2010-04-12,9.04
2010-04-13,9.075
2010-04-14,9.35
2010-04-15,9.44
2010-04-16,9.575
2010-04-19,9.385
2010-04-20,9.505
2010-04-21,9.635
2010-04-22,9.8
2010-04-23,9.78
2010-04-26,9.805
2010-04-27,9.64
2010-04-28,9.69
2010-04-29,10.0
2010-04-30,9.89
2010-05-03,10.365
2010-05-04,10.18
2010-05-05,10.46
2010-05-06,9.2
2010-05-07,9.25
2010-05-10,9.795
2010-05-11,10.135
2010-05-12,10.385
2010-05-13,10.59
2010-05-14,10.915
2010-05-17,10.71
2010-05-18,10.705
2010-05-19,10.825
2010-05-20,10.545
2010-05-21,10.77
2010-05-24,10.57
2010-05-25,10.55
2010-05-26,10.655
2010-05-27,11.0
2010-05-28,10.78
2010-06-01,10.64
2010-06-02,11.105
2010-06-03,11.36
2010-06-04,11.285
2010-06-07,10.975
2010-06-08,10.995
2010-06-09,11.095
2010-06-10,11.345
2010-06-11,11.415
2010-06-14,11.345
2010-06-15,11.355
2010-06-16,11.08
2010-06-17,11.33
2010-06-18,11.38
2010-06-21,11.195
2010-06-22,11.065
2010-06-23,10.765
2010-06-24,10.555
2010-06-25,10.71
2010-06-28,10.655
2010-06-29,10.15
2010-06-30,10.085
2010-07-01,10.01
2010-07-02,9.88
2010-07-06,9.93
2010-07-07,10.11
2010-07-08,10.085
2010-07-09,10.15
2010-07-12,10.15
2010-07-13,10.3
2010-07-14,10.225
2010-07-15,10.01
2010-07-16,9.905
2010-07-19,9.87
2010-07-20,9.985
2010-07-21,9.78
2010-07-22,10.175
2010-07-23,10.3
2010-07-26,10.45
2010-07-27,10.91
2010-07-28,10.765
2010-07-29,10.585
2010-07-30,10.53
2010-08-02,10.725
2010-08-03,10.685
2010-08-04,10.81
2010-08-05,10.54
2010-08-06,10.385
2010-08-09,10.595
2010-08-10,10.56
2010-08-11,10.115
2010-08-12,10.105
2010-08-13,10.035
2010-08-16,10.06
2010-08-17,10.195
2010-08-18,10.475
2010-08-19,10.335
2010-08-20,10.405
2010-08-23,10.285
2010-08-24,10.12
2010-08-25,10.325
2010-08-26,10.92
2010-08-27,11.265
2010-08-30,10.975
2010-08-31,11.17
2010-09-01,11.44
2010-09-02,11.7
2010-09-03,11.995
2010-09-07,12.005
2010-09-08,12.2
2010-09-09,12.2
2010-09-10,11.91
2010-09-13,11.995
2010-09-14,11.895
2010-09-15,11.89
2010-09-16,11.785
2010-09-17,11.665
2010-09-20,12.09
2010-09-21,12.295
2010-09-22,12.285
2010-09-23,12.14
2010-09-24,12.35
2010-09-27,11.91
2010-09-28,12.05
2010-09-29,12.26
2010-09-30,11.99
2010-10-01,12.0
2010-10-04,11.93
2010-10-05,12.07
2010-10-06,12.02
2010-10-07,11.84
2010-10-08,12.05
2010-10-11,11.85
2010-10-12,11.895
2010-10-13,11.985
2010-10-14,12.435
2010-10-15,12.395
2010-10-18,12.45
2010-10-19,12.415
2010-10-20,12.4
2010-10-21,12.175
2010-10-22,12.305
2010-10-25,12.49
2010-10-26,12.44
2010-10-27,12.5
2010-10-28,12.42
2010-10-29,12.365
2010-11-01,12.31
2010-11-02,12.275
2010-11-03,12.24
2010-11-04,12.74
2010-11-05,13.205
2010-11-08,13.27
2010-11-09,13.15
2010-11-10,13.16
2010-11-11,13.03
2010-11-12,12.915
2010-11-15,12.945
2010-11-16,12.95
2010-11-17,12.96
2010-11-18,13.04
2010-11-19,13.32
2010-11-22,13.285
2010-11-23,13.09
2010-11-24,13.525
2010-11-26,13.215
2010-11-29,13.395
2010-11-30,13.255
2010-12-01,13.49
2010-12-02,13.51
2010-12-03,13.495
2010-12-06,13.52
2010-12-07,13.865
2010-12-08,14.035
2010-12-09,14.03
2010-12-10,14.165
2010-12-13,14.01
2010-12-14,14.06
2010-12-15,13.95
2010-12-16,13.905
2010-12-17,13.885
2010-12-20,14.085
2010-12-21,13.89
2010-12-22,13.745
2010-12-23,13.7
2010-12-27,13.815
2010-12-28,13.825
2010-12-29,13.815
2010-12-30,13.75
2010-12-31,13.53
2011-01-03,13.59
2011-01-04,13.455
2011-01-05,13.245
2011-01-06,13.105
2011-01-07,12.95
2011-01-10,13.025
2011-01-11,13.155
2011-01-12,13.43
2011-01-13,13.48
2011-01-14,13.385
2011-01-18,13.43
2011-01-19,13.175
2011-01-20,13.285
2011-01-21,13.32
2011-01-24,13.41
2011-01-25,13.71
2011-01-26,13.63
2011-01-27,13.745
2011-01-28,13.29
2011-01-31,13.315
2011-02-01,13.335
2011-02-02,13.62
2011-02-03,13.825
2011-02-04,13.895
2011-02-07,14.31
2011-02-08,14.865
2011-02-09,14.86
2011-02-10,15.11
2011-02-11,15.155
2011-02-14,15.175
2011-02-15,15.285
2011-02-16,15.555
2011-02-17,15.45
2011-02-18,15.44
2011-02-22,15.33
2011-02-23,14.89
2011-02-24,14.615
2011-02-25,14.885
2011-02-28,14.91
2011-03-01,14.76
2011-03-02,14.915
2011-03-03,14.86
2011-03-04,14.705
2011-03-07,14.555
2011-03-08,14.93
2011-03-09,14.77
2011-03-10,14.29
2011-03-11,14.27
2011-03-14,14.255
2011-03-15,14.335
2011-03-16,14.205
2011-03-17,14.405
2011-03-18,14.56
2011-03-21,14.975
2011-03-22,14.99
2011-03-23,15.305
2011-03-24,15.395
2011-03-25,16.18
2011-03-28,16.24
2011-03-29,16.51
2011-03-30,16.15
2011-03-31,16.139999
2011-04-01,16.559998999999998
2011-04-04,16.254998999999998
2011-04-05,16.215
2011-04-06,16.4
2011-04-07,16.040001
2011-04-08,15.68
2011-04-11,15.625
2011-04-12,15.39
2011-04-13,15.25
2011-04-14,16.17
2011-04-15,16.635
2011-04-18,16.58
2011-04-19,16.635
2011-04-20,16.860001
2011-04-21,16.719998999999998
2011-04-25,16.375
2011-04-26,16.655001000000002
2011-04-27,16.705
2011-04-28,16.684998999999998
2011-04-29,17.004998999999998
2011-05-02,16.52
2011-05-03,16.635
2011-05-04,17.450001
2011-05-05,17.23
2011-05-06,17.040001
2011-05-09,16.940001000000002
2011-05-10,17.549999
2011-05-11,17.200001
2011-05-12,17.295
2011-05-13,16.945
2011-05-16,16.639999
2011-05-17,16.615
2011-05-18,16.780001000000002
2011-05-19,16.905001000000002
2011-05-20,16.76
2011-05-23,16.85
2011-05-24,16.635
2011-05-25,16.915001
2011-05-26,17.209999
2011-05-27,17.985001
2011-05-31,17.879998999999998
2011-06-01,17.74
2011-06-02,17.355
2011-06-03,17.0
2011-06-06,16.67
2011-06-07,16.790001
2011-06-08,16.325001
2011-06-09,16.235001
2011-06-10,15.645
2011-06-13,15.51
2011-06-14,15.795
2011-06-15,15.4
2011-06-16,15.56
2011-06-17,15.675
2011-06-20,15.95
2011-06-21,16.365
2011-06-22,16.315001000000002
2011-06-23,16.16
2011-06-24,16.004998999999998
2011-06-27,16.030001000000002
2011-06-28,16.415001
2011-06-29,16.504998999999998
2011-06-30,16.68
2011-07-01,16.875
2011-07-05,17.155001000000002
2011-07-06,17.0
2011-07-07,17.0
2011-07-08,16.82
2011-07-11,16.49
2011-07-12,16.415001
2011-07-13,16.530001000000002
2011-07-14,16.57
2011-07-15,16.67
2011-07-18,16.584999
2011-07-19,16.885
2011-07-20,16.674999
2011-07-21,16.735001
2011-07-22,16.735001
2011-07-25,16.344998999999998
2011-07-26,16.440001000000002
2011-07-27,15.88
2011-07-28,16.105
2011-07-29,16.165001
2011-08-01,16.23
2011-08-02,15.79
2011-08-03,15.8
2011-08-04,14.765
2011-08-05,14.785
2011-08-08,13.3
2011-08-09,14.125
2011-08-10,13.77
2011-08-11,14.2
2011-08-12,14.585
2011-08-15,15.0
2011-08-16,14.995
2011-08-17,15.565
2011-08-18,14.675
2011-08-19,14.41
2011-08-22,14.175
2011-08-23,15.43
2011-08-24,15.875
2011-08-25,15.435
2011-08-26,15.865
2011-08-29,16.02
2011-08-30,16.02
2011-08-31,15.815
2011-09-01,15.675
2011-09-02,15.185
2011-09-06,15.425
2011-09-07,15.995
2011-09-08,16.049999
2011-09-09,15.875
2011-09-12,15.745
2011-09-13,16.055
2011-09-14,16.115
2011-09-15,16.219998999999998
2011-09-16,16.15
2011-09-19,15.84
2011-09-20,15.895
2011-09-21,15.82
2011-09-22,15.485
2011-09-23,15.445
2011-09-26,15.5
2011-09-27,15.495
2011-09-28,15.02
2011-09-29,15.19
2011-09-30,15.275
2011-10-03,14.155
2011-10-04,14.585
2011-10-05,14.615
2011-10-06,15.07
2011-10-07,14.96
2011-10-10,15.585
2011-10-11,15.34
2011-10-12,15.365
2011-10-13,15.33
2011-10-14,15.65
2011-10-17,15.375
2011-10-18,15.76
2011-10-19,15.77
2011-10-20,15.705
2011-10-21,15.98
2011-10-24,15.97
2011-10-25,16.209999
2011-10-26,16.545
2011-10-27,17.285
2011-10-28,17.075001
2011-10-31,16.780001000000002
2011-11-01,16.440001000000002
2011-11-02,16.559998999999998
2011-11-03,16.934998999999998
2011-11-04,16.655001000000002
2011-11-07,16.639999
2011-11-08,16.93
2011-11-09,16.51
2011-11-10,16.725
2011-11-11,17.025
2011-11-14,17.25
2011-11-15,17.705
2011-11-16,17.725
2011-11-17,17.485001
2011-11-18,17.67
2011-11-21,17.690001000000002
2011-11-22,18.25
2011-11-23,17.635
2011-11-25,17.620001000000002
2011-11-28,18.58
2011-11-29,18.700001
2011-11-30,18.67
2011-12-01,18.184998999999998
2011-12-02,18.309998999999998
2011-12-05,18.16
2011-12-06,18.16
2011-12-07,18.049999
2011-12-08,17.995001000000002
2011-12-09,18.23
2011-12-12,18.059998999999998
2011-12-13,18.0
2011-12-14,18.174999
2011-12-15,18.395
2011-12-16,18.385
2011-12-19,18.25
2011-12-20,18.9
2011-12-21,18.995001000000002
2011-12-22,18.790001
2011-12-23,18.665001
2011-12-27,18.825001
2011-12-28,18.57
2011-12-29,18.809998999999998
2011-12-30,18.33
2012-01-03,18.174999
2012-01-04,17.66
2012-01-05,17.23
2012-01-06,17.5
2012-01-09,17.615
2012-01-10,17.635
2012-01-11,17.665001
2012-01-12,17.684998999999998
2012-01-13,17.73
2012-01-17,18.0
2012-01-18,18.309998999999998
2012-01-19,18.605
2012-01-20,18.575001
2012-01-23,18.459999
2012-01-24,18.615
2012-01-25,18.684998999999998
2012-01-26,18.620001000000002
2012-01-27,18.775
2012-01-30,19.27
2012-01-31,19.290001
2012-02-01,19.379998999999998
2012-02-02,20.455
2012-02-03,20.639999
2012-02-06,20.950001
2012-02-07,20.68
2012-02-08,20.450001
2012-02-09,20.33
2012-02-10,19.985001
2012-02-13,20.165001
2012-02-14,20.075001
2012-02-15,19.82
2012-02-16,19.975
2012-02-17,19.915001
2012-02-21,20.040001
2012-02-22,20.045
2012-02-23,20.469998999999998
2012-02-24,20.33
2012-02-27,19.92
2012-02-28,20.055
2012-02-29,20.42
2012-03-01,20.809998999999998
2012-03-02,20.5
2012-03-05,20.555
2012-03-06,20.004998999999998
2012-03-07,20.26
2012-03-08,20.309998999999998
2012-03-09,20.645
2012-03-12,20.565001000000002
2012-03-13,21.485001
2012-03-14,21.43
2012-03-15,21.4
2012-03-16,21.415001
2012-03-19,21.84
2012-03-20,21.559998999999998
2012-03-21,21.475
2012-03-22,21.370001000000002
2012-03-23,21.66
2012-03-26,22.155001000000002
2012-03-27,22.135
2012-03-28,22.165001
2012-03-29,21.950001
2012-03-30,21.905001000000002
2012-04-02,22.379998999999998
2012-04-03,22.754998999999998
2012-04-04,22.84
2012-04-05,22.33
2012-04-09,22.014999
2012-04-10,21.58
2012-04-11,22.02
2012-04-12,22.424999
2012-04-13,22.49
2012-04-16,22.264999
2012-04-17,22.440001000000002
2012-04-18,22.504998999999998
2012-04-19,22.594998999999998
2012-04-20,23.195
2012-04-23,22.594998999999998
2012-04-24,22.445
2012-04-25,23.395
2012-04-26,23.645
2012-04-27,23.879998999999998
2012-04-30,23.65
2012-05-01,23.795
2012-05-02,24.059998999999998
2012-05-03,23.655001000000002
2012-05-04,25.135
2012-05-07,25.455
2012-05-08,25.485001
2012-05-09,26.165001
2012-05-10,26.549999
2012-05-11,27.055
2012-05-14,26.75
2012-05-15,26.549999
2012-05-16,27.084999
2012-05-17,26.42
2012-05-18,25.950001
2012-05-21,26.725
2012-05-22,26.84
2012-05-23,27.17
2012-05-24,27.52
2012-05-25,27.975
2012-05-29,28.4
2012-05-30,28.120001000000002
2012-05-31,27.745001000000002
2012-06-01,26.879998999999998
2012-06-04,26.754998999999998
2012-06-05,26.934998999999998
2012-06-06,27.285
2012-06-07,26.780001000000002
2012-06-08,26.955
2012-06-11,26.690001000000002
2012-06-12,26.879998999999998
2012-06-13,26.735001
2012-06-14,26.695
2012-06-15,26.959999
2012-06-18,27.030001000000002
2012-06-19,27.184998999999998
2012-06-20,26.715
2012-06-21,25.885
2012-06-22,25.51
2012-06-25,25.110001
2012-06-26,25.65
2012-06-27,26.51
2012-06-28,26.934998999999998
2012-06-29,27.52
2012-07-02,27.865
2012-07-03,27.695
2012-07-05,28.004998999999998
2012-07-06,28.16
2012-07-09,28.125
2012-07-10,28.1
2012-07-11,27.965
2012-07-12,28.084999
2012-07-13,28.370001000000002
2012-07-16,28.360001
2012-07-17,28.705
2012-07-18,28.629998999999998
2012-07-19,28.34
2012-07-20,27.17
2012-07-23,26.57
2012-07-24,26.280001000000002
2012-07-25,26.834999
2012-07-26,27.77
2012-07-27,28.625
2012-07-30,28.4
2012-07-31,27.844998999999998
2012-08-01,27.41
2012-08-02,27.459999
2012-08-03,27.975
2012-08-06,27.865
2012-08-07,27.58
2012-08-08,27.52
2012-08-09,27.684998999999998
2012-08-10,26.879998999999998
2012-08-13,25.860001
2012-08-14,26.355
2012-08-15,26.965
2012-08-16,27.184998999999998
2012-08-17,27.594998999999998
2012-08-20,27.969998999999998
2012-08-21,28.375
2012-08-22,28.455
2012-08-23,33.884997999999996
2012-08-24,34.875
2012-08-27,34.720001
2012-08-28,34.799999
2012-08-29,34.27
2012-08-30,34.255001
2012-08-31,34.494999
2012-09-04,35.904999
2012-09-05,35.654999
2012-09-06,36.57
2012-09-07,35.735001000000004
2012-09-10,35.775002
2012-09-11,34.895
2012-09-12,33.900002
2012-09-13,34.5
2012-09-14,33.974998
2012-09-17,34.099998
2012-09-18,33.575001
2012-09-19,33.740002000000004
2012-09-20,33.139998999999996
2012-09-21,32.619999
2012-09-24,32.174999
2012-09-25,31.545
2012-09-26,31.415001
2012-09-27,32.064999
2012-09-28,31.5
2012-10-01,32.785
2012-10-02,32.700001
2012-10-03,32.34
2012-10-04,31.885
2012-10-05,32.025002
2012-10-08,32.099998
2012-10-09,31.434998999999998
2012-10-10,31.424999
2012-10-11,30.525
2012-10-12,29.459999
2012-10-15,29.77
2012-10-16,29.955
2012-10-17,29.775
2012-10-18,29.975
2012-10-19,29.860001
2012-10-22,29.780001000000002
2012-10-23,29.215
2012-10-24,29.33
2012-10-25,29.115
2012-10-26,28.73
2012-10-31,28.9
2012-11-01,29.469998999999998
2012-11-02,28.625
2012-11-05,28.9
2012-11-06,29.875
2012-11-07,30.52
2012-11-08,30.215
2012-11-09,30.440001000000002
2012-11-12,30.355
2012-11-13,30.68
2012-11-14,29.385
2012-11-15,29.57
2012-11-16,29.950001
2012-11-19,30.950001
2012-11-20,31.0
2012-11-21,30.754998999999998
2012-11-23,31.1
2012-11-26,30.1
2012-11-27,30.41
2012-11-28,30.334999
2012-11-29,30.285
2012-11-30,30.135
2012-12-03,30.379998999999998
2012-12-04,30.32
2012-12-05,29.83
2012-12-06,29.094998999999998
2012-12-07,29.1
2012-12-10,28.73
2012-12-11,28.76
2012-12-12,28.645
2012-12-13,28.125
2012-12-14,28.01
2012-12-17,28.174999
2012-12-18,27.975
2012-12-19,28.584999
2012-12-20,27.965
2012-12-21,27.33
2012-12-24,26.969998999999998
2012-12-26,26.639999
2012-12-27,26.535
2012-12-28,26.34
2012-12-31,27.110001
2013-01-02,28.24
2013-01-03,28.280001000000002
2013-01-04,28.26
2013-01-07,26.77
2013-01-08,27.065001000000002
2013-01-09,27.18
2013-01-10,26.950001
2013-01-11,26.66
2013-01-14,26.264999
2013-01-15,26.865
2013-01-16,26.68
2013-01-17,28.065001000000002
2013-01-18,27.530001000000002
2013-01-22,27.655001000000002
2013-01-23,27.16
2013-01-24,27.625
2013-01-25,28.754998999999998
2013-01-28,27.76
2013-01-29,27.485001
2013-01-30,27.485001
2013-01-31,28.5
2013-02-01,28.66
2013-02-04,28.719998999999998
2013-02-05,29.700001
2013-02-06,29.02
2013-02-07,30.34
2013-02-08,30.01
2013-02-11,29.815001000000002
2013-02-12,30.200001
2013-02-13,30.33
2013-02-14,30.285
2013-02-15,29.83
2013-02-19,29.745001000000002
2013-02-20,29.025
2013-02-21,28.825001
2013-02-22,27.469998999999998
2013-02-25,26.514999
2013-02-26,27.030001000000002
2013-02-27,27.040001
2013-02-28,27.379998999999998
2013-03-01,27.469998999999998
2013-03-04,27.815001000000002
2013-03-05,28.135
2013-03-06,28.040001
2013-03-07,28.059998999999998
2013-03-08,28.41
2013-03-11,28.290001
2013-03-12,28.559998999999998
2013-03-13,28.700001
2013-03-14,28.889999
2013-03-15,29.075001
2013-03-18,28.565001000000002
2013-03-19,30.469998999999998
2013-03-20,30.334999
2013-03-21,30.66
2013-03-22,30.950001
2013-03-25,30.76
2013-03-26,31.084999
2013-03-27,30.790001
2013-03-28,30.540001
2013-04-01,30.395
2013-04-02,30.73
2013-04-03,29.969998999999998
2013-04-04,30.174999
2013-04-05,30.045
2013-04-08,30.379998999999998
2013-04-09,30.495001000000002
2013-04-10,31.049999
2013-04-11,30.709999
2013-04-12,30.695
2013-04-15,30.0
2013-04-16,30.254998999999998
2013-04-17,30.025
2013-04-18,30.025
2013-04-19,30.530001000000002
2013-04-22,32.055
2013-04-23,32.029999
2013-04-24,31.540001
2013-04-25,32.435001
2013-04-26,32.639998999999996
2013-04-29,32.544998
2013-04-30,32.625
2013-05-01,32.299999
2013-05-02,32.75
2013-05-03,31.705
2013-05-06,31.75
2013-05-07,31.49
2013-05-08,31.434998999999998
2013-05-09,31.16
2013-05-10,31.014999
2013-05-13,31.135
2013-05-14,31.924999
2013-05-15,32.52
2013-05-16,33.150002
2013-05-17,33.43
2013-05-20,33.485001000000004
2013-05-21,33.93
2013-05-22,33.759997999999996
2013-05-23,34.52
2013-05-24,34.220001
2013-05-28,34.59
2013-05-29,34.060001
2013-05-30,33.950001
2013-05-31,33.310001
2013-06-03,33.669998
2013-06-04,33.455002
2013-06-05,32.549999
2013-06-06,32.330002
2013-06-07,32.735001000000004
2013-06-10,33.195
2013-06-11,33.16
2013-06-12,33.119999
2013-06-13,33.634997999999996
2013-06-14,33.639998999999996
2013-06-17,33.665001000000004
2013-06-18,34.044998
2013-06-19,33.560001
2013-06-20,32.244999
2013-06-21,32.044998
2013-06-24,31.905001000000002
2013-06-25,32.209998999999996
2013-06-26,32.549999
2013-06-27,32.705002
2013-06-28,32.505001
2013-07-01,32.924999
2013-07-02,32.974998
2013-07-03,32.900002
2013-07-05,33.165001000000004
2013-07-08,33.845001
2013-07-09,34.25
2013-07-10,34.294998
2013-07-11,35.355
2013-07-12,35.314999
2013-07-15,35.884997999999996
2013-07-16,37.060001
2013-07-17,37.279999
2013-07-18,36.77
2013-07-19,36.384997999999996
2013-07-22,36.924999
2013-07-23,36.685001
2013-07-24,36.400002
2013-07-25,37.395
2013-07-26,37.259997999999996
