Date,CCL
2001-11-07,23.879998999999998
2001-11-08,24.200001
2001-11-09,24.15
2001-11-12,24.0
2001-11-13,25.15
2001-11-14,24.85
2001-11-15,25.4
2001-11-16,25.610001
2001-11-19,26.110001
2001-11-20,25.9
2001-11-21,25.219998999999998
2001-11-23,25.49
2001-11-26,25.9
2001-11-27,25.92
2001-11-28,25.469998999999998
2001-11-29,25.57
2001-11-30,26.110001
2001-12-03,26.24
2001-12-04,26.25
2001-12-05,27.219998999999998
2001-12-06,27.610001
2001-12-07,27.67
2001-12-10,27.0
2001-12-11,26.59
2001-12-12,26.549999
2001-12-13,26.74
2001-12-14,27.299999
2001-12-17,26.83
2001-12-18,27.219998999999998
2001-12-19,27.370001000000002
2001-12-20,27.639999
2001-12-21,27.629998999999998
2001-12-24,27.6
2001-12-26,27.68
2001-12-27,27.969998999999998
2001-12-28,28.280001000000002
2001-12-31,28.08
2002-01-02,27.65
2002-01-03,27.629998999999998
2002-01-04,28.440001000000002
2002-01-07,28.129998999999998
2002-01-08,27.469998999999998
2002-01-09,26.67
2002-01-10,27.280001000000002
2002-01-11,26.629998999999998
2002-01-14,26.17
2002-01-15,26.01
2002-01-16,26.059998999999998
2002-01-17,26.459999
2002-01-18,26.049999
2002-01-22,25.719998999999998
2002-01-23,26.049999
2002-01-24,26.370001000000002
2002-01-25,27.059998999999998
2002-01-28,27.059998999999998
2002-01-29,27.049999
2002-01-30,26.559998999999998
2002-01-31,27.040001
2002-02-01,26.879998999999998
2002-02-04,26.059998999999998
2002-02-05,26.280001000000002
2002-02-06,25.860001
2002-02-07,25.67
2002-02-08,26.620001000000002
2002-02-11,26.09
2002-02-12,25.549999
2002-02-13,26.48
2002-02-14,26.43
2002-02-15,25.6
2002-02-19,25.190001000000002
2002-02-20,25.74
2002-02-21,25.68
2002-02-22,25.93
2002-02-25,26.129998999999998
2002-02-26,26.559998999999998
2002-02-27,26.67
2002-02-28,27.290001
2002-03-01,28.139999
2002-03-04,28.73
2002-03-05,29.09
2002-03-06,29.82
2002-03-07,30.41
2002-03-08,31.469998999999998
2002-03-11,31.469998999999998
2002-03-12,30.790001
2002-03-13,31.0
2002-03-14,30.889999
2002-03-15,32.689999
2002-03-18,32.889998999999996
2002-03-19,32.59
2002-03-20,32.549999
2002-03-21,32.259997999999996
2002-03-22,32.299999
2002-03-25,31.700001
2002-03-26,32.049999
2002-03-27,32.630001
2002-03-28,32.650002
2002-04-01,32.439999
2002-04-02,31.83
2002-04-03,31.280001000000002
2002-04-04,31.0
2002-04-05,31.110001
2002-04-08,31.190001000000002
2002-04-09,31.709999
2002-04-10,32.970001
2002-04-11,32.400002
2002-04-12,32.439999
2002-04-15,32.32
2002-04-16,32.700001
2002-04-17,32.669998
2002-04-18,32.0
2002-04-19,32.130001
2002-04-22,32.0
2002-04-23,32.299999
2002-04-24,32.630001
2002-04-25,32.580002
2002-04-26,32.150002
2002-04-29,32.110001000000004
2002-04-30,33.310001
2002-05-01,34.580002
2002-05-02,33.639998999999996
2002-05-03,33.349998
2002-05-06,32.549999
2002-05-07,31.549999
2002-05-08,31.799999
2002-05-09,31.559998999999998
2002-05-10,30.93
2002-05-13,31.860001
2002-05-14,32.349998
2002-05-15,32.619999
2002-05-16,32.91
2002-05-17,32.68
2002-05-20,31.889999
2002-05-21,31.809998999999998
2002-05-22,31.35
2002-05-23,31.280001000000002
2002-05-24,30.950001
2002-05-28,30.76
2002-05-29,30.610001
2002-05-30,30.129998999999998
2002-05-31,30.4
2002-06-03,29.35
2002-06-04,29.4
2002-06-05,29.66
2002-06-06,29.27
2002-06-07,29.530001000000002
2002-06-10,29.85
2002-06-11,29.440001000000002
2002-06-12,28.950001
2002-06-13,28.83
2002-06-14,28.450001
2002-06-17,29.190001000000002
2002-06-18,29.08
2002-06-19,29.440001000000002
2002-06-20,29.200001
2002-06-21,29.01
2002-06-24,28.5
2002-06-25,27.860001
2002-06-26,27.450001
2002-06-27,27.700001
2002-06-28,27.690001000000002
2002-07-01,27.110001
2002-07-02,26.719998999999998
2002-07-03,27.15
2002-07-05,28.219998999999998
2002-07-08,28.15
2002-07-09,27.879998999999998
2002-07-10,26.700001
2002-07-11,27.02
2002-07-12,27.129998999999998
2002-07-15,26.41
2002-07-16,26.299999
2002-07-17,26.290001
2002-07-18,26.209999
2002-07-19,25.219998999999998
2002-07-22,24.1
2002-07-23,23.610001
2002-07-24,25.5
2002-07-25,25.15
2002-07-26,25.030001000000002
2002-07-29,26.75
2002-07-30,26.85
2002-07-31,26.5
2002-08-01,25.700001
2002-08-02,23.940001000000002
2002-08-05,23.49
2002-08-06,24.32
2002-08-07,24.440001000000002
2002-08-08,25.24
2002-08-09,24.950001
2002-08-12,25.299999
2002-08-13,24.51
2002-08-14,24.959999
2002-08-15,25.75
2002-08-16,25.6
2002-08-19,26.440001000000002
2002-08-20,25.77
2002-08-21,26.0
2002-08-22,26.709999
2002-08-23,26.389999
2002-08-26,26.35
2002-08-27,25.9
2002-08-28,25.0
2002-08-29,24.360001
2002-08-30,24.469998999999998
2002-09-03,23.35
2002-09-04,24.0
2002-09-05,23.5
2002-09-06,24.200001
2002-09-09,24.309998999999998
2002-09-10,25.200001
2002-09-11,25.6
2002-09-12,24.83
2002-09-13,25.42
2002-09-16,25.42
2002-09-17,24.9
2002-09-18,24.75
2002-09-19,23.299999
2002-09-20,25.18
2002-09-23,25.700001
2002-09-24,24.5
2002-09-25,25.4
2002-09-26,25.6
2002-09-27,25.6
2002-09-30,25.1
2002-10-01,25.110001
2002-10-02,24.299999
2002-10-03,24.129998999999998
2002-10-04,23.68
2002-10-07,22.299999
2002-10-08,23.790001
2002-10-09,22.870001000000002
2002-10-10,22.92
2002-10-11,24.469998999999998
2002-10-14,23.969998999999998
2002-10-15,24.290001
2002-10-16,24.040001
2002-10-17,24.41
2002-10-18,24.58
2002-10-21,25.370001000000002
2002-10-22,25.200001
2002-10-23,26.0
2002-10-24,25.66
2002-10-25,27.33
2002-10-28,26.65
2002-10-29,26.860001
2002-10-30,26.639999
2002-10-31,26.120001000000002
2002-11-01,27.09
2002-11-04,28.469998999999998
2002-11-05,29.219998999999998
2002-11-06,29.76
2002-11-07,28.82
2002-11-08,29.139999
2002-11-11,28.32
2002-11-12,28.48
2002-11-13,28.780001000000002
2002-11-14,28.889999
2002-11-15,29.389999
2002-11-18,28.780001000000002
2002-11-19,28.040001
2002-11-20,27.83
2002-11-21,29.09
2002-11-22,28.709999
2002-11-25,28.370001000000002
2002-11-26,27.33
2002-11-27,28.26
2002-11-29,28.049999
2002-12-02,27.66
2002-12-03,26.9
2002-12-04,27.299999
2002-12-05,26.790001
2002-12-06,26.969998999999998
2002-12-09,26.02
2002-12-10,26.25
2002-12-11,26.4
2002-12-12,26.370001000000002
2002-12-13,25.959999
2002-12-16,26.459999
2002-12-17,26.309998999999998
2002-12-18,26.48
2002-12-19,25.469998999999998
2002-12-20,25.559998999999998
2002-12-23,25.07
2002-12-24,25.120001000000002
2002-12-26,25.120001000000002
2002-12-27,24.559998999999998
2002-12-30,24.77
2002-12-31,24.950001
2003-01-02,25.629998999999998
2003-01-03,26.049999
2003-01-06,25.76
2003-01-07,25.77
2003-01-08,25.16
2003-01-09,24.91
2003-01-10,24.950001
2003-01-13,24.9
2003-01-14,24.99
2003-01-15,24.950001
2003-01-16,25.18
2003-01-17,25.139999
2003-01-21,24.549999
2003-01-22,24.41
2003-01-23,24.42
2003-01-24,24.5
2003-01-27,24.200001
2003-01-28,24.15
2003-01-29,24.200001
2003-01-30,23.530001000000002
2003-01-31,24.1
2003-02-03,24.200001
2003-02-04,23.4
2003-02-05,23.35
2003-02-06,23.18
2003-02-07,22.98
2003-02-10,22.93
2003-02-11,22.92
2003-02-12,22.85
2003-02-13,22.09
2003-02-14,23.25
2003-02-18,23.530001000000002
2003-02-19,23.24
2003-02-20,23.67
2003-02-21,23.85
2003-02-24,22.940001000000002
2003-02-25,22.889999
2003-02-26,22.190001000000002
2003-02-27,22.370001000000002
2003-02-28,22.969998999999998
2003-03-03,22.51
2003-03-04,21.950001
2003-03-05,21.879998999999998
2003-03-06,21.379998999999998
2003-03-07,21.860001
2003-03-10,21.219998999999998
2003-03-11,20.82
2003-03-12,20.75
2003-03-13,22.07
2003-03-14,22.15
2003-03-17,23.450001
2003-03-18,23.9
2003-03-19,24.450001
2003-03-20,24.690001000000002
2003-03-21,26.75
2003-03-24,25.0
2003-03-25,25.139999
2003-03-26,24.799999
2003-03-27,24.9
2003-03-28,24.52
2003-03-31,24.110001
2003-04-01,23.82
2003-04-02,25.26
2003-04-03,25.450001
2003-04-04,25.4
2003-04-07,26.299999
2003-04-08,25.950001
2003-04-09,25.42
2003-04-10,25.360001
2003-04-11,25.01
2003-04-14,25.85
2003-04-15,26.48
2003-04-16,26.01
2003-04-17,27.01
2003-04-21,26.709999
2003-04-22,27.52
2003-04-23,27.290001
2003-04-24,26.950001
2003-04-25,26.190001000000002
2003-04-28,27.120001000000002
2003-04-29,27.700001
2003-04-30,27.59
2003-05-01,27.66
2003-05-02,28.469998999999998
2003-05-05,28.17
2003-05-06,28.76
2003-05-07,28.83
2003-05-08,28.42
2003-05-09,28.75
2003-05-12,29.280001000000002
2003-05-13,29.18
2003-05-14,29.02
2003-05-15,29.709999
2003-05-16,29.700001
2003-05-19,29.120001000000002
2003-05-20,28.93
2003-05-21,28.549999
2003-05-22,28.93
2003-05-23,28.879998999999998
2003-05-27,29.15
2003-05-28,29.92
2003-05-29,30.08
2003-05-30,30.6
2003-06-02,31.120001000000002
2003-06-03,31.02
2003-06-04,31.639999
2003-06-05,31.85
2003-06-06,31.450001
2003-06-09,31.25
2003-06-10,30.82
2003-06-11,31.799999
2003-06-12,32.459998999999996
2003-06-13,32.110001000000004
2003-06-16,32.349998
2003-06-17,32.470001
2003-06-18,32.349998
2003-06-19,31.549999
2003-06-20,32.389998999999996
2003-06-23,32.060001
2003-06-24,32.009997999999996
2003-06-25,31.0
2003-06-26,32.060001
2003-06-27,31.879998999999998
2003-06-30,32.509997999999996
2003-07-01,32.43
2003-07-02,32.290001000000004
2003-07-03,32.330002
2003-07-07,32.73
2003-07-08,32.98
2003-07-09,32.330002
2003-07-10,32.130001
2003-07-11,32.110001000000004
2003-07-14,32.0
2003-07-15,31.969998999999998
2003-07-16,31.58
2003-07-17,31.08
2003-07-18,31.540001
2003-07-21,31.84
2003-07-22,32.849998
2003-07-23,32.639998999999996
2003-07-24,32.599998
2003-07-25,33.0
2003-07-28,33.599998
2003-07-29,34.060001
2003-07-30,33.700001
2003-07-31,34.310001
2003-08-01,34.220001
2003-08-04,34.080002
2003-08-05,33.59
2003-08-06,34.0
2003-08-07,34.23
2003-08-08,34.009997999999996
2003-08-11,33.869999
2003-08-12,34.310001
2003-08-13,34.189999
2003-08-14,34.709998999999996
2003-08-15,34.93
2003-08-18,35.490002000000004
2003-08-19,35.599998
2003-08-20,35.580002
2003-08-21,35.810001
2003-08-22,35.360001000000004
2003-08-25,35.0
2003-08-26,34.75
2003-08-27,34.209998999999996
2003-08-28,34.189999
2003-08-29,34.59
2003-09-02,34.32
2003-09-03,34.93
2003-09-04,34.57
2003-09-05,34.5
2003-09-08,34.5
2003-09-09,34.060001
2003-09-10,33.41
2003-09-11,33.549999
2003-09-12,34.470001
2003-09-15,34.900002
2003-09-16,35.209998999999996
2003-09-17,34.990002000000004
2003-09-18,35.330002
2003-09-19,35.099998
2003-09-22,35.150002
2003-09-23,35.709998999999996
2003-09-24,34.27
2003-09-25,34.169998
2003-09-26,32.91
2003-09-29,33.23
2003-09-30,32.889998999999996
2003-10-01,33.860001000000004
2003-10-02,33.990002000000004
2003-10-03,33.889998999999996
2003-10-06,34.32
2003-10-07,34.240002000000004
2003-10-08,34.48
2003-10-09,34.400002
2003-10-10,34.080002
2003-10-13,34.369999
2003-10-14,34.389998999999996
2003-10-15,34.060001
2003-10-16,34.599998
2003-10-17,34.040001000000004
2003-10-20,33.830002
2003-10-21,33.470001
2003-10-22,33.0
2003-10-23,33.380001
2003-10-24,33.540001000000004
2003-10-27,34.150002
2003-10-28,34.549999
2003-10-29,34.830002
2003-10-30,35.169998
2003-10-31,34.91
2003-11-03,35.299999
2003-11-04,34.799999
2003-11-05,34.360001000000004
2003-11-06,34.830002
2003-11-07,35.349998
2003-11-10,35.189999
2003-11-11,35.0
2003-11-12,35.599998
2003-11-13,35.799999
2003-11-14,35.189999
2003-11-17,34.889998999999996
2003-11-18,34.209998999999996
2003-11-19,34.119999
2003-11-20,34.0
2003-11-21,34.16
2003-11-24,34.470001
2003-11-25,34.75
2003-11-26,35.080002
2003-11-28,35.189999
2003-12-01,35.299999
2003-12-02,35.02
2003-12-03,35.09
2003-12-04,35.5
2003-12-05,35.25
2003-12-08,35.299999
2003-12-09,37.060001
2003-12-10,37.07
2003-12-11,38.02
2003-12-12,38.040001000000004
2003-12-15,38.41
2003-12-16,38.040001000000004
2003-12-17,37.77
2003-12-18,37.869999
2003-12-19,39.119999
2003-12-22,39.360001000000004
2003-12-23,39.34
2003-12-24,38.880001
2003-12-26,38.919998
2003-12-29,39.32
2003-12-30,39.27
2003-12-31,39.73
2004-01-02,39.82
2004-01-05,40.43
2004-01-06,40.75
2004-01-07,40.830002
2004-01-08,41.240002000000004
2004-01-09,41.029999
2004-01-12,41.040001000000004
2004-01-13,40.82
2004-01-14,42.279999
2004-01-15,42.869999
2004-01-16,43.650002
2004-01-20,43.900002
2004-01-21,43.700001
2004-01-22,43.790001000000004
2004-01-23,43.700001
2004-01-26,44.349998
2004-01-27,43.52
2004-01-28,42.740002000000004
2004-01-29,44.389998999999996
2004-01-30,44.419998
2004-02-02,44.880001
2004-02-03,44.0
2004-02-04,43.349998
2004-02-05,43.869999
2004-02-06,44.23
2004-02-09,43.919998
2004-02-10,43.860001000000004
2004-02-11,44.099998
2004-02-12,43.779999
2004-02-13,44.43
2004-02-17,45.639998999999996
2004-02-18,45.110001000000004
2004-02-19,44.799999
2004-02-20,44.549999
2004-02-23,44.279999
2004-02-24,44.900002
2004-02-25,45.150002
2004-02-26,44.900002
2004-02-27,44.369999
2004-03-01,45.25
2004-03-02,45.220001
2004-03-03,45.41
2004-03-04,45.599998
2004-03-05,45.610001000000004
2004-03-08,45.240002000000004
2004-03-09,45.240002000000004
2004-03-10,44.41
2004-03-11,42.459998999999996
2004-03-12,42.939999
2004-03-15,41.470001
2004-03-16,40.91
2004-03-17,42.619999
2004-03-18,42.669998
2004-03-19,42.509997999999996
2004-03-22,41.970001
2004-03-23,42.299999
2004-03-24,42.849998
2004-03-25,43.43
2004-03-26,43.869999
2004-03-29,44.580002
2004-03-30,44.689999
2004-03-31,44.91
2004-04-01,45.610001000000004
2004-04-02,45.939999
2004-04-05,46.139998999999996
2004-04-06,46.369999
2004-04-07,45.98
2004-04-08,45.529999
2004-04-12,45.75
2004-04-13,44.709998999999996
2004-04-14,44.110001000000004
2004-04-15,44.09
2004-04-16,44.700001
2004-04-19,44.57
2004-04-20,44.119999
2004-04-21,44.16
2004-04-22,44.560001
2004-04-23,44.299999
2004-04-26,43.77
2004-04-27,43.669998
2004-04-28,43.450001
2004-04-29,43.130001
2004-04-30,42.669998
2004-05-03,42.689999
2004-05-04,43.009997999999996
2004-05-05,43.200001
2004-05-06,42.669998
2004-05-07,41.5
2004-05-10,40.700001
2004-05-11,40.98
2004-05-12,40.919998
2004-05-13,40.990002000000004
2004-05-14,41.130001
2004-05-17,40.150002
2004-05-18,40.389998999999996
2004-05-19,40.25
2004-05-20,40.299999
2004-05-21,40.900002
2004-05-24,41.310001
2004-05-25,41.830002
2004-05-26,42.029999
2004-05-27,42.73
2004-05-28,42.610001000000004
2004-06-01,42.349998
2004-06-02,41.970001
2004-06-03,41.619999
2004-06-04,42.119999
2004-06-07,42.889998999999996
2004-06-08,43.27
2004-06-09,43.099998
2004-06-10,43.349998
2004-06-14,43.009997999999996
2004-06-15,43.599998
2004-06-16,43.560001
2004-06-17,45.209998999999996
2004-06-18,45.25
2004-06-21,45.639998999999996
2004-06-22,45.669998
2004-06-23,46.599998
2004-06-24,46.740002000000004
2004-06-25,46.93
2004-06-28,47.0
2004-06-29,46.98
2004-06-30,47.0
2004-07-01,47.810001
2004-07-02,47.810001
2004-07-06,47.66
2004-07-07,47.560001
2004-07-08,46.75
2004-07-09,46.5
2004-07-12,46.59
2004-07-13,46.209998999999996
2004-07-14,45.900002
2004-07-15,45.810001
2004-07-16,45.68
2004-07-19,45.68
2004-07-20,45.970001
2004-07-21,45.419998
2004-07-22,45.34
2004-07-23,44.389998999999996
2004-07-26,44.0
2004-07-27,45.459998999999996
2004-07-28,46.07
2004-07-29,46.77
2004-07-30,46.610001000000004
2004-08-02,46.41
2004-08-03,45.66
2004-08-04,45.66
2004-08-05,44.450001
2004-08-06,43.599998
2004-08-09,43.32
2004-08-10,44.0
2004-08-11,43.689999
2004-08-12,42.950001
2004-08-13,43.389998999999996
2004-08-16,43.959998999999996
2004-08-17,44.34
2004-08-18,44.630001
2004-08-19,44.900002
2004-08-20,44.75
2004-08-23,44.599998
2004-08-24,44.59
2004-08-25,45.18
2004-08-26,45.25
2004-08-27,45.360001000000004
2004-08-30,45.23
2004-08-31,45.790001000000004
2004-09-01,45.639998999999996
2004-09-02,46.450001
2004-09-03,46.459998999999996
2004-09-07,46.970001
2004-09-08,46.93
2004-09-09,46.66
2004-09-10,46.93
2004-09-13,47.220001
2004-09-14,47.43
2004-09-15,47.27
2004-09-16,48.049999
2004-09-17,48.310001
2004-09-20,47.610001000000004
2004-09-21,48.27
2004-09-22,47.900002
2004-09-23,47.810001
2004-09-24,47.939999
2004-09-27,47.759997999999996
2004-09-28,47.59
2004-09-29,47.389998999999996
2004-09-30,47.290001000000004
2004-10-01,47.84
2004-10-04,49.029999
2004-10-05,48.990002000000004
2004-10-06,49.099998
2004-10-07,48.889998999999996
2004-10-08,48.799999
2004-10-11,48.830002
2004-10-12,48.509997999999996
2004-10-13,48.459998999999996
2004-10-14,48.869999
2004-10-15,48.98
2004-10-18,49.150002
2004-10-19,48.82
2004-10-20,49.740002000000004
2004-10-21,49.349998
2004-10-22,49.169998
2004-10-25,50.080002
2004-10-26,50.459998999999996
2004-10-27,50.560001
2004-10-28,50.66
2004-10-29,50.560001
2004-11-01,51.0
2004-11-02,51.639998999999996
2004-11-03,52.0
2004-11-04,52.57
2004-11-05,52.5
2004-11-08,51.650002
2004-11-09,52.169998
2004-11-10,52.599998
2004-11-11,53.0
2004-11-12,53.650002
2004-11-15,52.619999
2004-11-16,52.049999
2004-11-17,51.619999
2004-11-18,51.509997999999996
2004-11-19,50.900002
2004-11-22,50.700001
2004-11-23,51.970001
2004-11-24,53.080002
2004-11-26,52.869999
2004-11-29,53.169998
2004-11-30,53.009997999999996
2004-12-01,53.849998
2004-12-02,54.310001
2004-12-03,54.619999
2004-12-06,55.07
2004-12-07,54.75
2004-12-08,54.77
2004-12-09,54.57
2004-12-10,54.650002
2004-12-13,55.259997999999996
2004-12-14,55.400002
2004-12-15,54.849998
2004-12-16,55.82
2004-12-17,56.48
2004-12-20,56.950001
2004-12-21,57.400002
2004-12-22,57.919998
2004-12-23,57.950001
2004-12-27,57.740002000000004
2004-12-28,58.740002000000004
2004-12-29,58.32
2004-12-30,58.130001
2004-12-31,57.630001
2005-01-03,57.310001
2005-01-04,57.049999
2005-01-05,56.950001
2005-01-06,57.360001000000004
2005-01-07,57.5
2005-01-10,56.790001000000004
2005-01-11,56.09
2005-01-12,56.130001
2005-01-13,56.32
2005-01-14,57.240002000000004
2005-01-18,57.919998
2005-01-19,58.450001
2005-01-20,57.82
2005-01-21,56.810001
2005-01-24,55.259997999999996
2005-01-25,55.130001
2005-01-26,56.330002
2005-01-27,56.950001
2005-01-28,56.720001
2005-01-31,57.599998
2005-02-01,56.73
2005-02-02,56.540001000000004
2005-02-03,56.029999
2005-02-04,56.509997999999996
2005-02-07,56.849998
2005-02-08,55.900002
2005-02-09,55.5
2005-02-10,54.720001
2005-02-11,55.549999
2005-02-14,55.720001
2005-02-15,56.540001000000004
2005-02-16,56.349998
2005-02-17,56.060001
2005-02-18,55.639998999999996
2005-02-22,53.990002000000004
2005-02-23,53.740002000000004
2005-02-24,53.939999
2005-02-25,54.75
2005-02-28,54.380001
2005-03-01,54.400002
2005-03-02,54.299999
2005-03-03,53.709998999999996
2005-03-04,53.779999
2005-03-07,54.490002000000004
2005-03-08,54.5
2005-03-09,53.450001
2005-03-10,53.669998
2005-03-11,53.869999
2005-03-14,54.07
2005-03-15,54.509997999999996
2005-03-16,55.200001
2005-03-17,55.400002
2005-03-18,54.830002
2005-03-21,51.59
2005-03-22,52.549999
2005-03-23,51.889998999999996
2005-03-24,51.130001
2005-03-28,51.540001000000004
2005-03-29,51.52
2005-03-30,51.900002
2005-03-31,51.810001
2005-04-01,50.779999
2005-04-04,50.220001
2005-04-05,51.099998
2005-04-06,51.259997999999996
2005-04-07,51.27
2005-04-08,50.93
2005-04-11,50.5
2005-04-12,50.700001
2005-04-13,50.130001
2005-04-14,49.68
2005-04-15,48.650002
2005-04-18,49.009997999999996
2005-04-19,48.950001
2005-04-20,47.91
2005-04-21,49.98
2005-04-22,49.209998999999996
2005-04-25,49.169998
2005-04-26,47.849998
2005-04-27,47.099998
2005-04-28,47.900002
2005-04-29,48.880001
2005-05-02,48.82
2005-05-03,48.889998999999996
2005-05-04,50.049999
2005-05-05,50.099998
2005-05-06,50.040001000000004
2005-05-09,49.84
2005-05-10,49.0
2005-05-11,49.41
2005-05-12,49.43
2005-05-13,49.669998
2005-05-16,51.060001
2005-05-17,52.0
2005-05-18,52.950001
2005-05-19,53.029999
2005-05-20,52.459998999999996
2005-05-23,53.259997999999996
2005-05-24,52.66
2005-05-25,52.23
2005-05-26,53.139998999999996
2005-05-27,52.84
2005-05-31,52.900002
2005-06-01,53.110001000000004
2005-06-02,53.220001
2005-06-03,52.299999
2005-06-06,52.25
2005-06-07,52.07
2005-06-08,51.490002000000004
2005-06-09,51.630001
2005-06-10,51.0
2005-06-13,50.900002
2005-06-14,51.450001
2005-06-15,52.02
2005-06-16,54.330002
2005-06-17,55.540001000000004
2005-06-20,55.5
2005-06-21,55.32
2005-06-22,55.130001
2005-06-23,54.16
2005-06-24,55.119999
2005-06-27,54.630001
2005-06-28,55.119999
2005-06-29,55.029999
2005-06-30,54.549999
2005-07-01,54.720001
2005-07-05,55.279999
2005-07-06,54.139998999999996
2005-07-07,54.66
2005-07-08,54.740002000000004
2005-07-11,54.950001
2005-07-12,54.860001000000004
2005-07-13,54.509997999999996
2005-07-14,54.349998
2005-07-15,54.380001
2005-07-18,53.990002000000004
2005-07-19,54.27
2005-07-20,54.380001
2005-07-21,54.349998
2005-07-22,53.82
2005-07-25,53.450001
2005-07-26,53.450001
2005-07-27,53.310001
2005-07-28,53.419998
2005-07-29,52.400002
2005-08-01,51.759997999999996
2005-08-02,51.950001
2005-08-03,51.639998999999996
2005-08-04,51.549999
2005-08-05,51.759997999999996
2005-08-08,52.200001
2005-08-09,52.470001
2005-08-10,51.790001000000004
2005-08-11,51.150002
2005-08-12,50.459998999999996
2005-08-15,50.23
2005-08-16,49.310001
2005-08-17,49.790001000000004
2005-08-18,50.93
2005-08-19,50.93
2005-08-22,51.130001
2005-08-23,51.330002
2005-08-24,50.330002
2005-08-25,50.290001000000004
2005-08-26,49.740002000000004
2005-08-29,50.099998
2005-08-30,49.09
2005-08-31,49.34
2005-09-01,48.52
2005-09-02,48.240002000000004
2005-09-06,49.349998
2005-09-07,49.869999
2005-09-08,49.419998
2005-09-09,49.700001
2005-09-12,51.0
2005-09-13,50.220001
2005-09-14,49.700001
2005-09-15,49.66
2005-09-16,49.029999
2005-09-19,50.779999
2005-09-20,49.75
2005-09-21,48.799999
2005-09-22,49.009997999999996
2005-09-23,49.630001
2005-09-26,50.450001
2005-09-27,49.59
2005-09-28,49.099998
2005-09-29,49.07
2005-09-30,49.98
2005-10-03,49.490002000000004
2005-10-04,49.560001
2005-10-05,48.5
2005-10-06,48.279999
2005-10-07,48.07
2005-10-10,47.470001
2005-10-11,47.5
2005-10-12,46.75
2005-10-13,46.639998999999996
2005-10-14,47.540001000000004
2005-10-17,47.110001000000004
2005-10-18,46.549999
2005-10-19,47.810001
2005-10-20,47.439999
2005-10-21,47.75
2005-10-24,49.349998
2005-10-25,49.98
2005-10-26,49.439999
2005-10-27,48.360001000000004
2005-10-28,48.720001
2005-10-31,49.669998
2005-11-01,50.52
2005-11-02,51.869999
2005-11-03,51.939999
2005-11-04,52.119999
2005-11-07,52.389998999999996
2005-11-08,52.330002
2005-11-09,52.66
2005-11-10,53.59
2005-11-11,54.049999
2005-11-14,53.299999
2005-11-15,53.52
2005-11-16,52.369999
2005-11-17,53.299999
2005-11-18,53.279999
2005-11-21,53.220001
2005-11-22,53.82
2005-11-23,54.630001
2005-11-25,54.16
2005-11-28,54.779999
2005-11-29,54.830002
2005-11-30,54.490002000000004
2005-12-01,55.459998999999996
2005-12-02,56.0
2005-12-05,55.110001000000004
2005-12-06,54.830002
2005-12-07,54.650002
2005-12-08,54.360001000000004
2005-12-09,54.57
2005-12-12,55.040001000000004
2005-12-13,55.919998
2005-12-14,55.41
2005-12-15,54.84
2005-12-16,52.650002
2005-12-19,53.040001000000004
2005-12-20,53.98
2005-12-21,53.709998999999996
2005-12-22,53.869999
2005-12-23,53.91
2005-12-27,53.049999
2005-12-28,53.380001
2005-12-29,53.52
2005-12-30,53.470001
2006-01-03,54.57
2006-01-04,54.360001000000004
2006-01-05,53.790001000000004
2006-01-06,53.98
2006-01-09,54.560001
2006-01-10,53.73
2006-01-11,53.889998999999996
2006-01-12,54.400002
2006-01-13,55.900002
2006-01-17,55.119999
2006-01-18,53.689999
2006-01-19,54.34
2006-01-20,53.549999
2006-01-23,53.639998999999996
2006-01-24,52.709998999999996
2006-01-25,52.939999
2006-01-26,52.630001
2006-01-27,52.400002
2006-01-30,51.810001
2006-01-31,51.759997999999996
2006-02-01,52.25
2006-02-02,52.75
2006-02-03,52.110001000000004
2006-02-06,51.709998999999996
2006-02-07,51.5
2006-02-08,52.0
2006-02-09,52.240002000000004
2006-02-10,52.200001
2006-02-13,51.700001
2006-02-14,52.169998
2006-02-15,53.299999
2006-02-16,53.950001
2006-02-17,53.549999
2006-02-21,51.830002
2006-02-22,52.209998999999996
2006-02-23,51.549999
2006-02-24,51.830002
2006-02-27,52.549999
2006-02-28,51.650002
2006-03-01,52.119999
2006-03-02,51.799999
2006-03-03,51.779999
2006-03-06,50.790001000000004
2006-03-07,49.889998999999996
2006-03-08,49.709998999999996
2006-03-09,49.830002
2006-03-10,49.549999
2006-03-13,50.150002
2006-03-14,50.830002
2006-03-15,50.970001
2006-03-16,50.029999
2006-03-17,50.970001
2006-03-20,50.25
2006-03-21,49.540001000000004
2006-03-22,50.029999
2006-03-23,47.490002000000004
2006-03-24,47.84
2006-03-27,48.130001
2006-03-28,47.790001000000004
2006-03-29,47.080002
2006-03-30,47.110001000000004
2006-03-31,47.369999
2006-04-03,47.549999
2006-04-04,47.18
2006-04-05,46.93
2006-04-06,47.880001
2006-04-07,47.82
2006-04-10,47.950001
2006-04-11,46.740002000000004
2006-04-12,47.220001
2006-04-13,47.66
2006-04-17,47.299999
2006-04-18,48.049999
2006-04-19,47.630001
2006-04-20,47.599998
2006-04-21,47.630001
2006-04-24,47.5
2006-04-25,47.07
2006-04-26,46.970001
2006-04-27,47.0
2006-04-28,46.82
2006-05-01,46.98
2006-05-02,47.380001
2006-05-03,47.310001
2006-05-04,48.130001
2006-05-05,48.27
2006-05-08,48.689999
2006-05-09,48.459998999999996
2006-05-10,48.130001
2006-05-11,47.549999
2006-05-12,46.66
