Date,PSA
1985-11-27,19.25
1985-11-29,18.75
1985-12-02,18.75
1985-12-03,18.625
1985-12-04,18.75
1985-12-05,18.875
1985-12-06,18.875
1985-12-09,18.625
1985-12-10,18.5
1985-12-11,18.375
1985-12-12,18.125
1985-12-13,17.75
1985-12-16,17.75
1985-12-17,17.75
1985-12-18,17.875
1985-12-19,17.5
1985-12-20,17.75
1985-12-23,17.75
1985-12-24,18.0
1985-12-26,18.0
1985-12-27,18.25
1985-12-30,18.0
1985-12-31,18.25
1986-01-02,18.375
1986-01-03,18.75
1986-01-06,19.0
1986-01-07,19.0
1986-01-08,18.875
1986-01-09,18.875
1986-01-10,18.75
1986-01-13,18.875
1986-01-14,18.875
1986-01-15,18.875
1986-01-16,19.0
1986-01-17,19.0
1986-01-20,18.875
1986-01-21,18.875
1986-01-22,19.125
1986-01-23,19.125
1986-01-24,18.625
1986-01-27,17.75
1986-01-28,17.25
1986-01-29,17.875
1986-01-30,17.625
1986-01-31,18.0
1986-02-03,18.375
1986-02-04,18.625
1986-02-05,18.625
1986-02-06,18.375
1986-02-07,18.125
1986-02-10,17.875
1986-02-11,17.75
1986-02-12,17.875
1986-02-13,17.75
1986-02-14,18.0
1986-02-18,18.25
1986-02-19,18.25
1986-02-20,18.375
1986-02-21,18.375
1986-02-24,18.25
1986-02-25,18.125
1986-02-26,18.125
1986-02-27,17.875
1986-02-28,18.0
1986-03-03,17.875
1986-03-04,17.75
1986-03-05,17.625
1986-03-06,17.75
1986-03-07,17.75
1986-03-10,17.75
1986-03-11,17.875
1986-03-12,18.125
1986-03-13,18.25
1986-03-14,18.625
1986-03-17,18.625
1986-03-18,18.875
1986-03-19,19.0
1986-03-20,19.0
1986-03-21,19.375
1986-03-24,19.5
1986-03-25,19.5
1986-03-26,19.75
1986-03-27,19.875
1986-03-31,20.25
1986-04-01,20.125
1986-04-02,20.25
1986-04-03,20.0
1986-04-04,20.0
1986-04-07,20.0
1986-04-08,20.0
1986-04-09,20.0
1986-04-10,19.875
1986-04-11,19.875
1986-04-14,19.875
1986-04-15,19.875
1986-04-16,20.0
1986-04-17,19.75
1986-04-18,19.875
1986-04-21,19.875
1986-04-22,19.875
1986-04-23,20.0
1986-04-24,20.25
1986-04-25,20.0
1986-04-28,20.125
1986-04-29,19.75
1986-04-30,19.75
1986-05-01,19.625
1986-05-02,19.875
1986-05-05,20.0
1986-05-06,20.0
1986-05-07,19.875
1986-05-08,19.625
1986-05-09,19.875
1986-05-12,20.0
1986-05-13,19.75
1986-05-14,19.875
1986-05-15,19.125
1986-05-16,15.875
1986-05-19,15.25
1986-05-20,15.75
1986-05-21,15.5
1986-05-22,15.0
1986-05-23,14.125
1986-05-27,14.25
1986-05-28,14.125
1986-05-29,14.125
1986-05-30,14.125
1986-06-02,14.125
1986-06-03,14.125
1986-06-04,14.125
1986-06-05,14.0
1986-06-06,14.375
1986-06-09,14.5
1986-06-10,14.625
1986-06-11,14.75
1986-06-12,14.75
1986-06-13,14.5
1986-06-16,14.75
1986-06-17,14.875
1986-06-18,15.125
1986-06-19,15.0
1986-06-20,14.875
1986-06-23,14.75
1986-06-24,14.875
1986-06-25,15.0
1986-06-26,14.875
1986-06-27,15.0
1986-06-30,14.75
1986-07-01,14.875
1986-07-02,14.625
1986-07-03,14.625
1986-07-07,14.75
1986-07-08,14.875
1986-07-09,15.0
1986-07-10,15.5
1986-07-11,15.625
1986-07-14,15.625
1986-07-15,15.625
1986-07-16,15.375
1986-07-17,15.625
1986-07-18,15.5
1986-07-21,15.75
1986-07-22,15.625
1986-07-23,15.5
1986-07-24,15.625
1986-07-25,15.25
1986-07-28,15.25
1986-07-29,15.375
1986-07-30,15.0
1986-07-31,15.125
1986-08-01,14.875
1986-08-04,15.25
1986-08-05,15.625
1986-08-06,15.375
1986-08-07,14.875
1986-08-08,15.25
1986-08-11,15.375
1986-08-12,15.625
1986-08-13,15.75
1986-08-14,15.75
1986-08-15,15.875
1986-08-18,15.875
1986-08-19,15.875
1986-08-20,15.75
1986-08-21,15.625
1986-08-22,15.625
1986-08-25,15.875
1986-08-26,15.75
1986-08-27,15.875
1986-08-28,15.875
1986-08-29,16.5
1986-09-02,16.0
1986-09-03,16.0
1986-09-04,16.375
1986-09-05,16.375
1986-09-08,16.125
1986-09-09,16.25
1986-09-10,16.125
1986-09-11,16.125
1986-09-12,16.125
1986-09-15,16.25
1986-09-16,16.375
1986-09-17,16.5
1986-09-18,16.375
1986-09-19,16.5
1986-09-22,16.875
1986-09-23,16.5
1986-09-24,16.5
1986-09-25,16.625
1986-09-26,16.375
1986-09-29,16.375
1986-09-30,16.75
1986-10-01,16.875
1986-10-02,16.5
1986-10-03,16.5
1986-10-06,16.5
1986-10-07,16.5
1986-10-08,16.5
1986-10-09,16.25
1986-10-10,16.75
1986-10-13,16.5
1986-10-14,16.625
1986-10-15,16.75
1986-10-16,16.625
1986-10-17,16.5
1986-10-20,16.5
1986-10-21,16.375
1986-10-22,16.375
1986-10-23,16.5
1986-10-24,16.0
1986-10-27,16.375
1986-10-28,16.0
1986-10-29,16.125
1986-10-30,16.0
1986-10-31,16.375
1986-11-03,16.375
1986-11-04,16.625
1986-11-05,16.75
1986-11-06,16.75
1986-11-07,16.125
1986-11-10,16.375
1986-11-11,16.125
1986-11-12,16.0
1986-11-13,15.875
1986-11-14,16.25
1986-11-17,16.375
1986-11-18,16.125
1986-11-19,16.0
1986-11-20,16.75
1986-11-21,16.0
1986-11-24,15.75
1986-11-25,16.0
1986-11-26,16.0
1986-11-28,16.0
1986-12-01,15.75
1986-12-02,15.75
1986-12-03,15.75
1986-12-04,15.875
1986-12-05,15.75
1986-12-08,15.875
1986-12-09,16.0
1986-12-10,15.625
1986-12-11,15.875
1986-12-12,16.0
1986-12-15,15.875
1986-12-16,15.75
1986-12-17,15.75
1986-12-18,15.75
1986-12-19,15.875
1986-12-22,15.375
1986-12-23,15.125
1986-12-24,15.125
1986-12-26,15.25
1986-12-29,15.125
1986-12-30,15.125
1986-12-31,15.125
1987-01-02,15.5
1987-01-05,15.5
1987-01-06,15.75
1987-01-07,15.75
1987-01-08,15.5
1987-01-09,15.5
1987-01-12,15.75
1987-01-13,15.5
1987-01-14,15.5
1987-01-15,15.5
1987-01-16,15.25
1987-01-19,15.375
1987-01-20,15.375
1987-01-21,15.125
1987-01-22,15.25
1987-01-23,15.0
1987-01-26,15.0
1987-01-27,15.0
1987-01-28,15.0
1987-01-29,15.125
1987-01-30,15.125
1987-02-02,15.125
1987-02-03,15.25
1987-02-04,15.125
1987-02-05,15.375
1987-02-06,15.625
1987-02-09,15.5
1987-02-10,15.5
1987-02-11,15.375
1987-02-12,15.25
1987-02-13,15.0
1987-02-17,15.5
1987-02-18,15.0
1987-02-19,15.375
1987-02-20,15.375
1987-02-23,15.625
1987-02-24,15.5
1987-02-25,15.625
1987-02-26,15.625
1987-02-27,15.5
1987-03-02,15.375
1987-03-03,15.0
1987-03-04,15.125
1987-03-05,15.25
1987-03-06,15.25
1987-03-09,15.125
1987-03-10,14.875
1987-03-11,15.125
1987-03-12,15.5
1987-03-13,15.25
1987-03-16,15.125
1987-03-17,15.625
1987-03-18,15.625
1987-03-19,15.5
1987-03-20,15.375
1987-03-23,15.125
1987-03-24,15.5
1987-03-25,15.625
1987-03-26,15.5
1987-03-27,15.5
1987-03-30,15.0
1987-03-31,15.0
1987-04-01,15.125
1987-04-02,15.375
1987-04-03,15.375
1987-04-06,15.375
1987-04-07,15.25
1987-04-08,15.25
1987-04-09,15.0
1987-04-10,14.875
1987-04-13,14.875
1987-04-14,14.625
1987-04-15,14.625
1987-04-16,15.0
1987-04-20,14.75
1987-04-21,14.875
1987-04-22,14.875
1987-04-23,14.625
1987-04-24,14.625
1987-04-27,14.5
1987-04-28,14.625
1987-04-29,14.875
1987-04-30,15.125
1987-05-01,15.125
1987-05-04,15.125
1987-05-05,14.625
1987-05-06,15.0
1987-05-07,15.0
1987-05-08,15.0
1987-05-11,15.0
1987-05-12,14.5
1987-05-13,14.375
1987-05-14,14.5
1987-05-15,14.25
1987-05-18,14.25
1987-05-19,14.5
1987-05-20,14.375
1987-05-21,14.25
1987-05-22,14.375
1987-05-26,14.25
1987-05-27,14.0
1987-05-28,14.0
1987-05-29,14.25
1987-06-01,14.0
1987-06-02,14.0
1987-06-03,14.0
1987-06-04,14.125
1987-06-05,14.25
1987-06-08,14.25
1987-06-09,14.375
1987-06-10,14.0
1987-06-11,14.375
1987-06-12,14.375
1987-06-15,14.25
1987-06-16,14.25
1987-06-17,14.375
1987-06-18,14.125
1987-06-19,14.0
1987-06-22,14.125
1987-06-23,14.0
1987-06-24,13.875
1987-06-25,13.875
1987-06-26,14.0
1987-06-29,14.0
1987-06-30,14.375
1987-07-01,14.0
1987-07-02,13.875
1987-07-06,13.875
1987-07-07,13.875
1987-07-08,13.625
1987-07-09,13.75
1987-07-10,14.25
1987-07-13,14.0
1987-07-14,14.0
1987-07-15,14.0
1987-07-16,14.25
1987-07-17,14.25
1987-07-20,14.0
1987-07-21,14.375
1987-07-22,14.375
1987-07-23,14.375
1987-07-24,14.25
1987-07-27,14.25
1987-07-28,14.25
1987-07-29,14.375
1987-07-30,14.75
1987-07-31,14.75
1987-08-03,14.625
1987-08-04,14.75
1987-08-05,14.625
1987-08-06,14.625
1987-08-07,14.75
1987-08-10,14.375
1987-08-11,14.125
1987-08-12,14.25
1987-08-13,14.375
1987-08-14,14.375
1987-08-17,14.125
1987-08-18,14.25
1987-08-19,14.375
1987-08-20,14.375
1987-08-21,14.375
1987-08-24,14.625
1987-08-25,14.25
1987-08-26,14.0
1987-08-27,14.125
1987-08-28,14.0
1987-08-31,14.0
1987-09-01,14.125
1987-09-02,14.0
1987-09-03,14.25
1987-09-04,14.0
1987-09-08,14.0
1987-09-09,13.875
1987-09-10,14.0
1987-09-11,13.875
1987-09-14,13.75
1987-09-15,13.125
1987-09-16,13.375
1987-09-17,13.375
1987-09-18,13.125
1987-09-21,13.125
1987-09-22,13.125
1987-09-23,12.875
1987-09-24,12.75
1987-09-25,12.875
1987-09-28,13.0
1987-09-29,13.0
1987-09-30,13.125
1987-10-01,13.125
1987-10-02,12.875
1987-10-05,13.0
1987-10-06,13.0
1987-10-07,12.75
1987-10-08,12.75
1987-10-09,12.75
1987-10-12,12.5
1987-10-13,12.75
1987-10-14,12.75
1987-10-15,12.5
1987-10-16,12.5
1987-10-19,10.875
1987-10-20,10.625
1987-10-21,11.25
1987-10-22,10.875
1987-10-23,10.5
1987-10-26,10.625
1987-10-27,10.75
1987-10-28,10.25
1987-10-29,10.625
1987-10-30,10.75
1987-11-02,10.875
1987-11-03,11.375
1987-11-04,11.625
1987-11-05,11.25
1987-11-06,11.375
1987-11-09,11.5
1987-11-10,11.625
1987-11-11,11.625
1987-11-12,11.25
1987-11-13,11.875
1987-11-16,12.125
1987-11-17,12.25
1987-11-18,12.0
1987-11-19,11.875
1987-11-20,11.375
1987-11-23,11.25
1987-11-24,11.5
1987-11-25,11.625
1987-11-27,11.5
1987-11-30,11.625
1987-12-01,11.375
1987-12-02,11.25
1987-12-03,11.125
1987-12-04,10.75
1987-12-07,10.625
1987-12-08,10.75
1987-12-09,10.75
1987-12-10,10.5
1987-12-11,10.875
1987-12-14,11.125
1987-12-15,11.0
1987-12-16,11.0
1987-12-17,10.75
1987-12-18,10.875
1987-12-21,10.75
1987-12-22,10.625
1987-12-23,10.5
1987-12-24,11.0
1987-12-28,10.875
1987-12-29,10.75
1987-12-30,10.375
1987-12-31,10.75
1988-01-04,11.0
1988-01-05,11.375
1988-01-06,11.625
1988-01-07,12.25
1988-01-08,11.875
1988-01-11,11.875
1988-01-12,11.875
1988-01-13,12.5
1988-01-14,12.5
1988-01-15,12.875
1988-01-18,12.75
1988-01-19,13.0
1988-01-20,12.75
1988-01-21,12.375
1988-01-22,12.75
1988-01-25,12.625
1988-01-26,12.5
1988-01-27,12.75
1988-01-28,12.75
1988-01-29,13.0
1988-02-01,12.875
1988-02-02,12.875
1988-02-03,12.75
1988-02-04,13.0
1988-02-05,13.0
1988-02-08,12.875
1988-02-09,12.875
1988-02-10,13.0
1988-02-11,12.75
1988-02-12,13.0
1988-02-16,12.625
1988-02-17,12.75
1988-02-18,12.875
1988-02-19,12.875
1988-02-22,12.25
1988-02-23,12.125
1988-02-24,12.25
1988-02-25,12.375
1988-02-26,12.5
1988-02-29,12.25
1988-03-01,12.25
1988-03-02,12.25
1988-03-03,12.375
1988-03-04,12.25
1988-03-07,11.875
1988-03-08,12.0
1988-03-09,12.375
1988-03-10,12.125
1988-03-11,12.25
1988-03-14,12.375
1988-03-15,12.0
1988-03-16,11.875
1988-03-17,11.875
1988-03-18,11.875
1988-03-21,11.625
1988-03-22,11.625
1988-03-23,11.5
1988-03-24,11.75
1988-03-25,11.625
1988-03-28,11.625
1988-03-29,11.5
1988-03-30,11.25
1988-03-31,11.625
1988-04-04,11.5
1988-04-05,11.625
1988-04-06,11.5
1988-04-07,11.5
1988-04-08,11.625
1988-04-11,11.625
1988-04-12,11.5
1988-04-13,11.625
1988-04-14,11.75
1988-04-15,11.5
1988-04-18,11.5
1988-04-19,11.625
1988-04-20,11.75
1988-04-21,11.5
1988-04-22,11.5
1988-04-25,11.625
1988-04-26,11.375
1988-04-27,11.5
1988-04-28,11.75
1988-04-29,11.75
1988-05-02,11.75
1988-05-03,11.75
1988-05-04,11.625
1988-05-05,11.75
1988-05-06,11.75
1988-05-09,11.25
1988-05-10,11.25
1988-05-11,11.375
1988-05-12,11.25
1988-05-13,11.125
1988-05-16,11.125
1988-05-17,11.0
1988-05-18,11.0
1988-05-19,11.0
1988-05-20,11.25
1988-05-23,11.125
1988-05-24,11.125
1988-05-25,11.125
1988-05-26,11.25
1988-05-27,11.25
1988-05-31,11.125
1988-06-01,11.25
1988-06-02,11.125
1988-06-03,11.0
1988-06-06,11.25
1988-06-07,11.375
1988-06-08,11.125
1988-06-09,11.0
1988-06-10,11.0
1988-06-13,11.0
1988-06-14,11.0
1988-06-15,11.25
1988-06-16,11.125
1988-06-17,11.0
1988-06-20,11.0
1988-06-21,11.125
1988-06-22,11.125
1988-06-23,11.0
1988-06-24,11.125
1988-06-27,11.0
1988-06-28,11.25
1988-06-29,11.0
1988-06-30,11.0
1988-07-01,10.875
1988-07-05,10.875
1988-07-06,10.625
1988-07-07,11.0
1988-07-08,10.875
1988-07-11,11.0
1988-07-12,11.0
1988-07-13,11.25
1988-07-14,11.375
1988-07-15,11.375
1988-07-18,11.625
1988-07-19,11.75
1988-07-20,12.125
1988-07-21,12.125
1988-07-22,12.25
1988-07-25,12.0
1988-07-26,12.0
1988-07-27,12.0
1988-07-28,12.0
1988-07-29,11.875
1988-08-01,12.125
1988-08-02,12.25
1988-08-03,12.0
1988-08-04,12.0
1988-08-05,11.875
1988-08-08,12.0
1988-08-09,12.0
1988-08-10,11.75
1988-08-11,11.625
1988-08-12,11.5
1988-08-15,11.75
1988-08-16,11.5
1988-08-17,11.625
1988-08-18,12.0
1988-08-19,12.125
1988-08-22,12.0
1988-08-23,12.0
1988-08-24,12.25
1988-08-25,11.5
1988-08-26,11.625
1988-08-29,11.5
1988-08-30,11.5
1988-08-31,11.5
1988-09-01,11.375
1988-09-02,11.625
1988-09-06,11.625
1988-09-07,11.875
1988-09-08,12.0
1988-09-09,11.875
1988-09-12,11.75
1988-09-13,11.75
1988-09-14,11.75
1988-09-15,11.75
1988-09-16,12.125
1988-09-19,12.0
1988-09-20,11.875
1988-09-21,11.625
1988-09-22,11.625
1988-09-23,11.875
1988-09-26,11.625
1988-09-27,11.625
1988-09-28,11.375
1988-09-29,11.5
1988-09-30,11.5
1988-10-03,11.5
1988-10-04,11.5
1988-10-05,11.5
1988-10-06,11.375
1988-10-07,11.5
1988-10-10,11.5
1988-10-11,11.375
1988-10-12,11.125
1988-10-13,11.25
1988-10-14,11.125
1988-10-17,11.125
1988-10-18,11.0
1988-10-19,11.125
1988-10-20,11.125
1988-10-21,11.125
1988-10-24,11.0
1988-10-25,11.25
1988-10-26,11.125
1988-10-27,11.125
1988-10-28,11.125
1988-10-31,11.25
1988-11-01,11.125
1988-11-02,11.125
1988-11-03,11.125
1988-11-04,11.125
1988-11-07,11.0
1988-11-08,11.0
1988-11-09,11.125
1988-11-10,11.125
1988-11-11,11.125
1988-11-14,11.125
1988-11-15,11.125
1988-11-16,11.25
1988-11-17,11.25
1988-11-18,11.125
1988-11-21,11.25
1988-11-22,11.125
1988-11-23,10.875
1988-11-25,10.875
1988-11-28,10.75
1988-11-29,10.875
1988-11-30,11.0
1988-12-01,11.0
1988-12-02,11.0
1988-12-05,11.0
1988-12-06,10.875
1988-12-07,10.875
1988-12-08,10.875
1988-12-09,11.0
1988-12-12,10.875
1988-12-13,10.875
1988-12-14,10.875
1988-12-15,10.875
1988-12-16,11.0
1988-12-19,10.875
1988-12-20,11.0
1988-12-21,11.0
1988-12-22,11.0
1988-12-23,11.25
1988-12-27,10.875
1988-12-28,10.875
1988-12-29,10.875
1988-12-30,11.25
1989-01-03,11.125
1989-01-04,11.375
1989-01-05,11.125
1989-01-06,11.375
1989-01-09,11.25
1989-01-10,11.5
1989-01-11,11.375
1989-01-12,11.5
1989-01-13,11.75
1989-01-16,11.5
1989-01-17,11.625
1989-01-18,11.375
1989-01-19,11.5
1989-01-20,11.5
1989-01-23,11.5
1989-01-24,11.625
1989-01-25,11.625
1989-01-26,11.5
1989-01-27,11.625
1989-01-30,11.625
1989-01-31,11.625
1989-02-01,11.5
1989-02-02,11.875
1989-02-03,11.75
1989-02-06,11.75
1989-02-07,12.0
1989-02-08,12.125
1989-02-09,12.25
1989-02-10,12.375
1989-02-13,12.5
1989-02-14,12.5
1989-02-15,12.25
1989-02-16,12.5
1989-02-17,12.5
1989-02-21,12.375
1989-02-22,12.0
1989-02-23,11.75
1989-02-24,11.75
1989-02-27,11.625
1989-02-28,11.75
1989-03-01,11.75
1989-03-02,11.625
1989-03-03,11.75
1989-03-06,11.625
1989-03-07,11.625
1989-03-08,12.75
1989-03-09,12.625
1989-03-10,12.5
1989-03-13,12.5
1989-03-14,12.875
1989-03-15,13.25
1989-03-16,13.25
1989-03-17,12.875
1989-03-20,12.875
1989-03-21,12.75
1989-03-22,13.0
1989-03-23,12.875
1989-03-27,13.0
1989-03-28,13.0
1989-03-29,12.875
1989-03-30,12.875
1989-03-31,12.875
1989-04-03,12.875
1989-04-04,12.625
1989-04-05,13.0
1989-04-06,12.875
1989-04-07,13.0
1989-04-10,12.75
1989-04-11,12.75
1989-04-12,12.75
1989-04-13,12.75
1989-04-14,12.75
1989-04-17,12.75
1989-04-18,12.75
1989-04-19,12.625
1989-04-20,12.625
1989-04-21,12.5
1989-04-24,12.625
1989-04-25,12.75
1989-04-26,12.75
1989-04-27,12.75
1989-04-28,12.75
1989-05-01,12.75
1989-05-02,12.875
1989-05-03,12.625
1989-05-04,12.625
1989-05-05,12.75
1989-05-08,12.875
1989-05-09,12.75
1989-05-10,12.875
1989-05-11,12.875
1989-05-12,13.0
1989-05-15,12.875
1989-05-16,13.125
1989-05-17,13.25
1989-05-18,13.125
1989-05-19,13.375
1989-05-22,13.25
1989-05-23,13.125
1989-05-24,12.875
1989-05-25,13.375
1989-05-26,13.75
1989-05-30,14.5
1989-05-31,13.875
1989-06-01,13.75
1989-06-02,13.375
1989-06-05,13.375
1989-06-06,13.125
1989-06-07,13.125
1989-06-08,12.875
1989-06-09,13.125
1989-06-12,13.125
1989-06-13,12.875
1989-06-14,13.0
1989-06-15,13.125
1989-06-16,12.875
1989-06-19,12.875
1989-06-20,12.875
1989-06-21,12.875
1989-06-22,13.0
1989-06-23,13.0
1989-06-26,12.875
1989-06-27,13.0
1989-06-28,12.875
1989-06-29,12.875
1989-06-30,12.75
1989-07-03,12.875
1989-07-05,13.0
1989-07-06,12.875
1989-07-07,13.0
1989-07-10,13.0
1989-07-11,13.0
1989-07-12,13.0
1989-07-13,13.0
1989-07-14,13.0
1989-07-17,13.0
1989-07-18,13.0
1989-07-19,13.0
1989-07-20,13.0
1989-07-21,13.0
1989-07-24,13.25
1989-07-25,13.125
1989-07-26,13.125
1989-07-27,13.25
1989-07-28,13.125
1989-07-31,13.25
1989-08-01,13.25
1989-08-02,13.25
1989-08-03,13.125
1989-08-04,13.0
1989-08-07,13.0
1989-08-08,13.125
1989-08-09,13.25
1989-08-10,13.125
1989-08-11,13.0
1989-08-14,13.25
1989-08-15,13.125
1989-08-16,13.25
1989-08-17,13.125
1989-08-18,13.0
1989-08-21,13.0
1989-08-22,13.0
1989-08-23,13.25
1989-08-24,13.375
1989-08-25,12.875
1989-08-28,12.875
1989-08-29,13.0
1989-08-30,13.0
1989-08-31,12.875
1989-09-01,12.875
1989-09-05,12.875
1989-09-06,12.75
1989-09-07,12.875
1989-09-08,13.0
1989-09-11,13.0
1989-09-12,13.25
1989-09-13,13.25
1989-09-14,13.25
1989-09-15,13.125
1989-09-18,13.0
1989-09-19,13.625
1989-09-20,13.5
1989-09-21,13.375
1989-09-22,13.625
1989-09-25,13.625
1989-09-26,13.625
1989-09-27,13.625
1989-09-28,13.5
1989-09-29,13.75
1989-10-02,13.875
1989-10-03,13.75
1989-10-04,13.875
1989-10-05,13.75
1989-10-06,13.75
1989-10-09,13.875
1989-10-10,13.75
1989-10-11,13.75
1989-10-12,13.875
1989-10-13,13.5
1989-10-16,13.125
1989-10-17,13.0
1989-10-18,13.0
1989-10-19,13.125
1989-10-20,13.0
1989-10-23,13.125
1989-10-24,13.125
1989-10-25,12.875
1989-10-26,12.75
1989-10-27,12.875
1989-10-30,12.75
1989-10-31,12.625
1989-11-01,12.75
1989-11-02,12.75
1989-11-03,12.75
1989-11-06,12.625
1989-11-07,12.75
1989-11-08,12.75
1989-11-09,12.875
1989-11-10,12.625
1989-11-13,12.625
1989-11-14,12.5
1989-11-15,12.75
1989-11-16,12.75
1989-11-17,12.75
1989-11-20,12.625
1989-11-21,12.625
1989-11-22,12.625
1989-11-24,12.25
1989-11-27,12.375
1989-11-28,12.25
1989-11-29,12.125
1989-11-30,11.625
1989-12-01,11.5
1989-12-04,11.375
1989-12-05,11.25
1989-12-06,11.0
1989-12-07,11.125
1989-12-08,11.25
1989-12-11,11.25
1989-12-12,11.375
1989-12-13,11.375
1989-12-14,11.375
1989-12-15,11.125
1989-12-18,11.25
1989-12-19,11.0
1989-12-20,11.0
1989-12-21,10.75
1989-12-22,10.75
1989-12-26,10.75
1989-12-27,10.875
1989-12-28,10.875
1989-12-29,10.875
1990-01-02,11.0
1990-01-03,11.125
1990-01-04,11.125
1990-01-05,11.0
1990-01-08,11.375
1990-01-09,11.375
1990-01-10,11.125
1990-01-11,11.25
1990-01-12,11.0
1990-01-15,11.0
1990-01-16,11.0
1990-01-17,11.125
1990-01-18,11.0
1990-01-19,10.875
1990-01-22,11.0
1990-01-23,10.75
1990-01-24,10.75
1990-01-25,10.625
1990-01-26,10.75
1990-01-29,10.5
1990-01-30,10.625
1990-01-31,10.75
1990-02-01,10.875
1990-02-02,10.875
1990-02-05,10.875
1990-02-06,10.75
1990-02-07,10.875
1990-02-08,10.875
1990-02-09,10.875
1990-02-12,10.625
1990-02-13,10.75
1990-02-14,10.625
1990-02-15,10.5
1990-02-16,10.0
1990-02-20,9.75
1990-02-21,10.125
1990-02-22,9.875
1990-02-23,9.75
1990-02-26,9.5
1990-02-27,9.625
1990-02-28,7.875
1990-03-01,7.625
1990-03-02,7.75
1990-03-05,8.0
1990-03-06,8.0
1990-03-07,8.0
1990-03-08,8.0
1990-03-09,8.125
1990-03-12,8.0
1990-03-13,8.0
1990-03-14,8.125
1990-03-15,8.0
1990-03-16,7.875
1990-03-19,7.75
1990-03-20,7.875
1990-03-21,7.75
1990-03-22,7.625
1990-03-23,7.625
1990-03-26,7.625
1990-03-27,7.625
1990-03-28,7.625
1990-03-29,7.5
1990-03-30,7.625
1990-04-02,7.625
1990-04-03,7.75
1990-04-04,7.625
1990-04-05,7.625
1990-04-06,7.875
1990-04-09,8.0
1990-04-10,8.0
1990-04-11,7.875
1990-04-12,7.75
1990-04-16,7.75
1990-04-17,7.875
1990-04-18,7.625
1990-04-19,7.75
1990-04-20,8.5
1990-04-23,8.375
1990-04-24,8.25
1990-04-25,8.5
1990-04-26,8.5
1990-04-27,8.25
1990-04-30,8.25
1990-05-01,8.125
1990-05-02,8.125
1990-05-03,8.0
1990-05-04,8.25
1990-05-07,8.25
1990-05-08,8.125
1990-05-09,8.0
1990-05-10,8.0
1990-05-11,7.875
1990-05-14,8.125
1990-05-15,7.875
1990-05-16,8.0
1990-05-17,8.0
1990-05-18,8.125
1990-05-21,8.0
1990-05-22,8.125
1990-05-23,8.125
1990-05-24,8.25
1990-05-25,8.25
1990-05-29,8.125
1990-05-30,8.125
1990-05-31,8.125
1990-06-01,8.0
1990-06-04,8.0
1990-06-05,7.875
1990-06-06,8.0
1990-06-07,7.875
1990-06-08,8.125
1990-06-11,8.0
1990-06-12,7.875
1990-06-13,8.25
1990-06-14,8.125
1990-06-15,8.125
1990-06-18,8.125
1990-06-19,8.25
1990-06-20,8.0
1990-06-21,8.125
1990-06-22,8.0
1990-06-25,8.0
1990-06-26,8.0
1990-06-27,8.125
1990-06-28,8.125
1990-06-29,8.25
1990-07-02,8.125
1990-07-03,8.125
1990-07-05,8.125
1990-07-06,8.125
1990-07-09,8.125
1990-07-10,8.25
1990-07-11,8.125
1990-07-12,8.125
1990-07-13,8.25
1990-07-16,8.125
1990-07-17,8.125
1990-07-18,8.125
1990-07-19,8.125
1990-07-20,8.125
1990-07-23,8.125
1990-07-24,8.25
1990-07-25,8.125
1990-07-26,8.25
1990-07-27,8.0
1990-07-30,8.0
1990-07-31,8.0
1990-08-01,8.0
1990-08-02,8.0
1990-08-03,7.875
1990-08-06,7.875
1990-08-07,7.875
1990-08-08,7.875
1990-08-09,7.875
1990-08-10,7.875
1990-08-13,7.875
1990-08-14,7.75
1990-08-15,7.75
1990-08-16,7.625
1990-08-17,7.25
1990-08-20,7.25
1990-08-21,7.25
1990-08-22,7.25
1990-08-23,7.0
1990-08-24,7.0
1990-08-27,7.125
1990-08-28,7.0
1990-08-29,7.125
1990-08-30,7.0
1990-08-31,6.875
1990-09-04,7.0
1990-09-05,6.875
1990-09-06,6.875
1990-09-07,7.125
1990-09-10,6.75
1990-09-11,6.75
1990-09-12,6.75
1990-09-13,6.875
1990-09-14,6.75
1990-09-17,6.625
1990-09-18,6.75
1990-09-19,6.875
1990-09-20,6.75
1990-09-21,6.625
1990-09-24,6.625
1990-09-25,6.75
1990-09-26,6.75
1990-09-27,6.75
1990-09-28,6.75
1990-10-01,7.125
1990-10-02,6.75
1990-10-03,6.875
1990-10-04,6.875
1990-10-05,6.875
1990-10-08,6.75
1990-10-09,6.625
1990-10-10,6.5
1990-10-11,6.5
1990-10-12,6.375
1990-10-15,6.25
1990-10-16,6.375
1990-10-17,6.375
1990-10-18,6.5
1990-10-19,6.625
1990-10-22,6.5
1990-10-23,6.375
1990-10-24,6.375
1990-10-25,6.5
1990-10-26,6.5
1990-10-29,6.625
1990-10-30,6.75
1990-10-31,6.625
1990-11-01,6.5
1990-11-02,6.5
1990-11-05,6.5
1990-11-06,6.75
1990-11-07,6.625
1990-11-08,6.5
1990-11-09,6.625
1990-11-12,6.5
1990-11-13,6.75
1990-11-14,6.75
1990-11-15,6.75
1990-11-16,6.75
1990-11-19,6.875
1990-11-20,6.875
1990-11-21,6.875
1990-11-23,7.0
1990-11-26,6.75
1990-11-27,6.75
1990-11-28,6.875
1990-11-29,6.75
1990-11-30,6.625
1990-12-03,6.5
1990-12-04,6.5
1990-12-05,6.5
1990-12-06,6.5
1990-12-07,6.5
